case_id,tic,sector,orbit,cam,ccd,tmag,aperture,variant,output_mode,scale_strategy,scale,scale_source,fit_count,n_cadence,n_raw_finite,n_quality0,n_det_finite,n_det_finite_quality0,raw_negative,raw_negative_quality0,raw_negative_flagged,raw_negative_quality0_retained,raw_negative_quality0_retained_frac,det_median_quality0,det_mad_quality0,det_rms_quality0,det_p05_quality0,det_p95_quality0,failed,failure_reason,path,raw_flux_source
synthetic002_Primary,900000002,56,-1,-1,-1,21.05315981341165,Primary,sub_auto,subtractive,auto,56.16573563632031,auto_robust_abs,10858,11060,11009,10908,11009,10858,5267,5180,87,5180,1.0,0.9911522644708504,0.9851978164457976,0.9965206724544358,-0.6181273591859812,2.655867308717373,False,,synthetic,synthetic
synthetic003_Primary,900000003,56,-1,-1,-1,19.953452225537497,Primary,divisive,divisive,auto,,local_cotrend,10852,11060,11003,10909,11003,10852,4779,4703,76,4703,1.0,1.0320879827737266,6.643380903593159,15018.76545306471,-16.062092620499197,17.751038153820765,False,,synthetic,synthetic
synthetic003_Primary,900000003,56,-1,-1,-1,19.953452225537497,Primary,sub_median,subtractive,median,8.724089214178097,median,10852,11060,11003,10909,11003,10852,4779,4703,76,4703,1.0,1.0113738333252313,6.247367208431184,6.278582475255904,-9.298552199201897,11.415970683932004,False,,synthetic,synthetic
synthetic003_Primary,900000003,56,-1,-1,-1,19.953452225537497,Primary,sub_median_abs,subtractive,median_abs,8.724089214178097,median_abs,10852,11060,11003,10909,11003,10852,4779,4703,76,4703,1.0,1.0113738333252313,6.247367208431184,6.278582475255904,-9.298552199201897,11.415970683932004,False,,synthetic,synthetic
synthetic003_Primary,900000003,56,-1,-1,-1,19.953452225537497,Primary,sub_auto,subtractive,auto,55.83924113579647,auto_robust_abs,10852,11060,11003,10909,11003,10852,4779,4703,76,4703,1.0,1.0017770000920176,0.9760624924600708,0.980939435038158,-0.6090026715121449,2.62734764388897,False,,synthetic,synthetic
synthetic004_Primary,900000004,56,-1,-1,-1,18.853744637663347,Primary,divisive,divisive,auto,,local_cotrend,10845,11060,10994,10910,10994,10845,3991,3942,49,3942,1.0,0.964276581024397,2.876960685050822,3.311075724394412,-4.21752143306931,6.240041417272074,False,,synthetic,synthetic
synthetic004_Primary,900000004,56,-1,-1,-1,18.853744637663347,Primary,sub_median,subtractive,median,20.689752512534913,median,10845,11060,10994,10910,10994,10845,3991,3942,49,3942,1.0,0.9632571583262303,2.9000503857689988,2.927944055273073,-3.8620930079663793,5.875647147232126,False,,synthetic,synthetic
synthetic004_Primary,900000004,56,-1,-1,-1,18.853744637663347,Primary,sub_median_abs,subtractive,median_abs,20.689752512534913,median_abs,10845,11060,10994,10910,10994,10845,3991,3942,49,3942,1.0,0.9632571583262303,2.9000503857689988,2.927944055273073,-3.8620930079663793,5.875647147232126,False,,synthetic,synthetic
synthetic004_Primary,900000004,56,-1,-1,-1,18.853744637663347,Primary,sub_auto,subtractive,auto,64.12532465282146,auto_robust_abs,10845,11060,10994,10910,10994,10845,3991,3942,49,3942,1.0,0.9881450845675508,0.9356884363594715,0.9446882055119905,-0.5687328145686776,2.573105997682323,False,,synthetic,synthetic
synthetic005_Primary,900000005,56,-1,-1,-1,17.754037049789197,Primary,divisive,divisive,auto,,local_cotrend,10839,11060,11009,10889,11009,10839,1732,1710,22,1710,1.0,1.005330217454999,1.000586017247516,1.0164380903919779,-0.6788906643163105,2.6611500917567237,False,,synthetic,synthetic
synthetic005_Primary,900000005,56,-1,-1,-1,17.754037049789197,Primary,sub_median,subtractive,median,59.70812548223642,median,10839,11060,11009,10889,11009,10839,1732,1710,22,1710,1.0,1.0052486842678767,0.9861790271034597,0.9815601666484317,-0.6225355612495022,2.6060462378150464,False,,synthetic,synthetic
synthetic005_Primary,900000005,56,-1,-1,-1,17.754037049789197,Primary,sub_median_abs,subtractive,median_abs,59.70812548223642,median_abs,10839,11060,11009,10889,11009,10839,1732,1710,22,1710,1.0,1.0052486842678767,0.9861790271034597,0.9815601666484317,-0.6225355612495022,2.6060462378150464,False,,synthetic,synthetic
synthetic005_Primary,900000005,56,-1,-1,-1,17.754037049789197,Primary,sub_auto,subtractive,auto,87.73421573908253,auto_robust_abs,10839,11060,11009,10889,11009,10839,1732,1710,22,1710,1.0,1.003572028270191,0.6711509369771786,0.6680075396456987,-0.10422776421218016,2.0930058414486634,False,,synthetic,synthetic
synthetic006_Primary,900000006,56,-1,-1,-1,16.654329461915044,Primary,divisive,divisive,auto,,local_cotrend,10842,11060,11007,10895,11007,10842,26,26,0,26,1.0,0.999377017837556,0.34966361227045795,0.3497191162421125,0.42702654804697965,1.575449283867148,False,,synthetic,synthetic
synthetic006_Primary,900000006,56,-1,-1,-1,16.654329461915044,Primary,sub_median,subtractive,median,161.63770058544145,median,10842,11060,11007,10895,11007,10842,26,26,0,26,1.0,0.9994029056354532,0.3487044738380575,0.34588220394808994,0.43282144654696014,1.5657278145300129,False,,synthetic,synthetic
synthetic006_Primary,900000006,56,-1,-1,-1,16.654329461915044,Primary,sub_median_abs,subtractive,median_abs,161.63770058544145,median_abs,10842,11060,11007,10895,11007,10842,26,26,0,26,1.0,0.9994029056354532,0.3487044738380575,0.34588220394808994,0.43282144654696014,1.5657278145300129,False,,synthetic,synthetic
synthetic006_Primary,900000006,56,-1,-1,-1,16.654329461915044,Primary,sub_auto,subtractive,auto,188.69115823118636,auto_robust_abs,10842,11060,11007,10895,11007,10842,26,26,0,26,1.0,0.9994885136059231,0.29870922338598577,0.29629159438989383,0.5141402593480182,1.4846170003674553,False,,synthetic,synthetic
synthetic007_Primary,900000007,56,-1,-1,-1,15.55462187404089,Primary,divisive,divisive,auto,,local_cotrend,10831,11060,11000,10890,11000,10831,0,0,0,0,,1.0001709697957732,0.1330191022586409,0.13258545280155143,0.7862244290497267,1.2168842252848502,False,,synthetic,synthetic
synthetic007_Primary,900000007,56,-1,-1,-1,15.55462187404089,Primary,sub_median,subtractive,median,452.84345337487593,median,10831,11060,11000,10890,11000,10831,0,0,0,0,,1.0001558436947526,0.1327696011923585,0.1306778898535507,0.7869144715985675,1.2132964731282658,False,,synthetic,synthetic
synthetic007_Primary,900000007,56,-1,-1,-1,15.55462187404089,Primary,sub_median_abs,subtractive,median_abs,452.84345337487593,median_abs,10831,11060,11000,10890,11000,10831,0,0,0,0,,1.0001558436947526,0.1327696011923585,0.1306778898535507,0.7869144715985675,1.2132964731282658,False,,synthetic,synthetic
synthetic007_Primary,900000007,56,-1,-1,-1,15.55462187404089,Primary,sub_auto,subtractive,auto,452.84345337487593,auto_median_abs,10831,11060,11000,10890,11000,10831,0,0,0,0,,1.0001558436947526,0.1327696011923585,0.1306778898535507,0.7869144715985675,1.2132964731282658,False,,synthetic,synthetic
