sector,tic_id,gaia_dr3_source_id,pwd,is_highconf_wd,orbits
62,45770266,5419654961214149248,0.991997,1,131;132
62,46847635,5741503313402334976,0.996552,1,131;132
62,46905621,5745108513245161344,0.995616,1,131;132
62,47003319,3823595081941578624,0.992706,1,131;132
62,47143814,5740410334419524864,0.997892,1,131;132
62,47176068,3821040989444434304,0.008366,0,131;132
62,47352092,3777025198226679808,0.022137,0,131;132
62,47353019,3803142859993965952,0.992954,1,131;132
62,47378647,3777028806000016896,0.058109,0,131;132
62,47481377,5667957225433304192,0.999738,1,131;132
62,47791607,5639062399157111552,0.022278,0,131;132
62,48011814,5438349579462398720,0.999116,1,131;132
62,48279084,5435595199755772288,0.931831,1,131;132
62,48280477,5438825496198956160,0.018118,0,131;132
62,48337030,5434510359736526208,0.998528,1,131;132
62,48475480,5434496375323237888,0.041324,0,131;132
62,51915236,5651439193530469248,0.999762,1,131;132
62,52065416,5669433629031087872,0.069533,0,131;132
62,52104043,5669427512997660800,0.996695,1,131;132
62,52776916,5526330193519035520,0.132276,0,131;132
62,54986420,3762736048191497472,0.017002,0,131;132
62,55096188,3761499853524374784,0.995437,1,131;132
62,55170529,3757716129071366272,0.999741,1,131;132
62,55172537,3763292779032935552,0.991243,1,131;132
62,55224097,3764486268840145664,0.015829,0,131;132
62,55450123,4677770416764876160,0.095477,0,131;132
62,55452212,4663419934597675264,0.994922,1,131;132
62,55513753,5543711002760540544,0.020029,0,131;132
62,55605752,4664815421012325632,0.999777,1,131;132
62,55650407,4665237908354588288,0.998208,1,131;132
62,55661983,4664651250184794368,0.992407,1,131;132
62,55746724,4761685522153733760,0.999457,1,131;132
62,56524988,5643231476679043456,0.047405,0,131;132
62,56546056,3770654288553791232,0.992955,1,131;132
62,56709209,5640053269600987648,0.015636,0,131;132
62,56976851,5643164196004852224,0.015326,0,131;132
62,56980182,5643674747357150848,0.0573,0,131;132
62,56983306,5643676881966901120,0.021958,0,131;132
62,56983798,5643657876724847232,0.158805,0,131;132
62,60784926,5742978346905439744,0.026638,0,131;132
62,60901643,5746417687996443136,0.234399,0,131;132
62,61039665,5741319699255011840,0.028544,0,131;132
62,62686022,3824889589379453312,0.015875,0,131;132
62,62733529,3826168179667988864,0.029794,0,131;132
62,62759586,3840108234761861760,0.026606,0,131;132
62,62761029,3823019904216096128,0.999787,1,131;132
62,62816675,3830610412803100288,0.301069,0,131;132
62,62827400,3830832758964861824,0.999322,1,131;132
62,62845369,3780210350269115776,0.989623,1,131;132
62,62846288,3778305545157841152,0.998273,1,131;132
62,62855807,3778062316865017088,0.993217,1,131;132
62,62858438,3805542578481614464,0.996624,1,131;132
62,70566571,5637806898615491968,0.993679,1,131;132
62,70625581,5650383937246220544,0.027252,0,131;132
62,70716302,5458809596770793344,0.013324,0,131;132
62,70824361,5460596646764927616,0.013638,0,131;132
62,70909003,5461835560146565376,0.018912,0,131;132
62,70986542,5458570010613900544,0.177187,0,131;132
62,71158426,5461789552457314432,0.046555,0,131;132
62,71244903,5446943877740676352,0.228788,0,131;132
62,71298589,5459131788043369344,0.987023,1,131;132
62,71302293,5446665014103742336,0.998066,1,131;132
62,71338278,5461045110069990656,0.089992,0,131;132
62,71338307,5461044598970347776,0.999151,1,131;132
62,71407717,5446784345474819968,0.999145,1,131;132
62,71489738,5446683430923603840,0.999336,1,131;132
62,71671654,5461186397313192192,0.39515,0,131;132
62,72542690,5420603771028409088,0.010832,0,131;132
62,72961607,5420726504016083072,0.062843,0,131;132
62,73005766,5421204104376665344,0.996032,1,131;132
62,73010117,5420785774562596736,0.01745,0,131;132
62,73257724,5446121026427577856,0.988414,1,131;132
62,75401353,5427528254746168192,0.998248,1,131;132
62,75743635,5423545067716723712,0.985656,1,131;132
62,75823453,5423896396040719744,0.997159,1,131;132
62,75985275,5326521550338070272,0.999483,1,131;132
62,77521023,3824796229675200896,0.992389,1,131;132
62,77551542,3825160133663597440,0.999127,1,131;132
62,77641691,3830680854561582464,0.999526,1,131;132
62,77644191,3830623164560911872,0.865194,1,131;132
62,80185435,5519527759898915328,0.04317,0,131;132
62,80810516,5521203587421799168,0.010289,0,131;132
62,81209540,5521191183554733568,0.032326,0,131;132
62,81427796,5521176786824872192,0.033288,0,131;132
62,81711052,5520964890317724800,0.996509,1,131;132
62,82127841,5516345223493485952,0.987769,1,131;132
62,93113533,5322090003089341440,0.997508,1,131;132
62,96055700,3819298396658491648,0.025897,0,131;132
62,96092372,3819090352737694592,0.03587,0,131;132
62,96092488,3771045371095746176,0.133846,0,131;132
62,96177397,3769888066388022656,0.03698,0,131;132
62,101225576,3752478017021957760,0.99513,1,131;132
62,101227789,3748468991468532224,0.998472,1,131;132
62,101362123,5670425216720815744,0.014656,0,131;132
62,101414764,5660906160443876096,0.996649,1,131;132
62,101433897,5670594640294856576,0.328436,0,131;132
62,101528506,5435400208240532224,0.014537,0,131;132
62,101583521,5434591757956641280,0.858921,1,131;132
62,118166788,5315128548292806656,0.998365,1,131;132
62,118540315,5317750776142794880,0.022734,0,131;132
62,118609693,5654632377161368192,0.038891,0,131;132
62,118688924,5655670835828632832,0.998316,1,131;132
62,118690168,5654689998440806912,0.996603,1,131;132
62,119082027,5680296047999699840,0.083218,0,131;132
62,121809743,5304193458482478464,0.091014,0,131;132
62,121811003,5302635209984826496,0.013107,0,131;132
62,122996150,5510964144860346496,0.994328,1,131;132
62,123222318,3839327203548656000,0.017718,0,131;132
62,123257044,5506736625732000640,0.999091,1,131;132
62,123375934,5534967239610063616,0.0236,0,131;132
62,124521820,3781616827503753088,0.996983,1,131;132
62,124537679,3781448774026750720,0.193146,0,131;132
62,124573902,3777499843652893824,0.996828,1,131;132
62,124598476,3806885288337214848,0.927751,1,131;132
62,132923808,5534057565541785216,0.042305,0,131;132
62,134637308,5539780553619327360,0.039967,0,131;132
62,140033499,5322552760038496512,0.997767,1,131;132
62,140422153,5322992182431834880,0.35482,0,131;132
62,140689601,4652838475220068992,0.967755,1,131;132
62,141056084,5523202602640503040,0.999756,1,131;132
62,141428805,4650418278329901440,0.014379,0,131;132
62,141610893,4647897647911465856,0.998837,1,131;132
62,141624136,4650712810002383104,0.99613,1,131;132
62,141626895,4648455512627657472,0.98646,1,131;132
62,141682270,4650574340257792768,0.690841,0,131;132
62,141976247,5261491862822376064,0.99842,1,131;132
62,142016907,5212290774767269376,0.995546,1,131;132
62,142142160,5262196370601075712,0.992073,1,131;132
62,143402932,3779463056024446208,0.670113,0,131;132
62,143732676,5531436879575891200,0.017032,0,131;132
62,143770845,5531422306741525120,0.008419,0,131;132
62,145863747,5544743925212648320,0.995287,1,131;132
62,146136390,5317518504314094208,0.996068,1,131;132
62,146140219,5317599112262012032,0.017159,0,131;132
62,148559577,3763445409285757824,0.996229,1,131;132
62,149598862,4756263864690143616,0.012211,0,131;132
62,149972853,4756540082618984064,0.019767,0,131;132
62,150145337,5482174218861274624,0.960693,1,131;132
62,150189557,5481422019765369728,0.925777,1,131;132
62,150275852,5476850765815388672,0.208914,0,131;132
62,167554511,5480083536158472960,0.013635,0,131;132
62,168067013,5462152043399735936,0.01994,0,131;132
62,168071263,5473389537569200896,0.998559,1,131;132
62,168244077,5472187457825595520,0.012465,0,131;132
62,168346586,5462376554227486464,0.056807,0,131;132
62,175708640,5535917934912875904,0.040722,0,131;132
62,176935277,5280371920582429696,0.015705,0,131;132
62,176935877,5280061274186739456,0.014086,0,131;132
62,177019285,5279268354503792256,0.023964,0,131;132
62,177113266,5266660563905344256,0.024135,0,131;132
62,177166233,5281827261659752704,0.103476,0,131;132
62,177172698,5267338515903090560,0.995733,1,131;132
62,177236998,5280973147283545344,0.019728,0,131;132
62,177240025,5267043331389667200,0.860182,1,131;132
62,177258544,5262333264095889664,0.055109,0,131;132
62,178835540,3833194887898568320,0.999773,1,131;132
62,178865175,3828424828500179584,0.991968,1,131;132
62,178876506,3829366074878263168,0.999748,1,131;132
62,179119903,4652130492854723712,0.99978,1,131;132
62,179299789,3553682127126319360,1.0,1,131;132
62,179681608,3826259821385575296,0.067965,0,131;132
62,179687002,3833982271367482624,0.996017,1,131;132
62,180573885,5530407633618087808,0.014148,0,131;132
62,181208184,5529279152424082816,0.992091,1,131;132
62,181686257,5625513014289760128,0.9955,1,131;132
62,182661485,5539643909237818880,0.99942,1,131;132
62,183467456,5540205239984771328,0.989666,1,131;132
62,185369994,5640682052810145280,0.010494,0,131;132
62,185370035,5640681984090279552,0.015832,0,131;132
62,185374889,5639438294697489536,0.01837,0,131;132
62,185531025,5638661150436649216,0.022563,0,131;132
62,185617406,5639391810273308416,0.984415,1,131;132
62,185693907,5638709838186967680,0.990802,1,131;132
62,186012744,5642053212526150784,0.027919,0,131;132
62,186015338,5641072997910569600,0.029784,0,131;132
62,186100808,5641161336799425664,0.015368,0,131;132
62,186103592,5642038094241169024,0.016472,0,131;132
62,186222446,5641199407387032832,0.0306,0,131;132
62,186315815,5641183808065732480,0.013728,0,131;132
62,186925997,5628645527219028992,0.993824,1,131;132
62,186981654,5629301278524808448,0.038353,0,131;132
62,187024332,5625729244423922560,0.352836,0,131;132
62,187096198,5627595253097093760,0.993575,1,131;132
62,187123483,5629267129244630400,0.997798,1,131;132
62,189112745,5636296032199604736,0.939577,1,131;132
62,189163244,5662556012001458944,0.991596,1,131;132
62,189272916,5637311706066707712,0.99098,1,131;132
62,189275135,5662670017613206656,0.032147,0,131;132
62,189343031,5637361252808927360,0.011911,0,131;132
62,189386434,5636857023647843456,0.006868,0,131;132
62,189386606,5636879701075133824,0.026714,0,131;132
62,191021183,5524430207364715520,0.024026,0,131;132
62,191233258,5622626147732121856,0.995176,1,131;132
62,191532802,5620763437599189376,0.992705,1,131;132
62,192083079,5623149412190595584,0.999295,1,131;132
62,192084774,5624029566946316928,0.99665,1,131;132
62,192538483,5666295485406677632,0.998859,1,131;132
62,192544822,5669891609984002176,0.010062,0,131;132
62,192545917,5667912317255214592,0.999339,1,131;132
62,192929432,5462334253092403200,0.018202,0,131;132
62,192943007,5462310720968966144,0.091085,0,131;132
62,192973597,5473574083723604224,0.998343,1,131;132
62,192991819,5462557110355830912,0.014056,0,131;132
62,193090606,5467733095703876224,0.999797,1,131;132
62,193092806,5468670738602933504,0.011891,0,131;132
62,193159342,5469080104822940544,0.999997,1,131;132
62,193162038,5469171261208778240,0.996988,1,131;132
62,193273291,5470771119346276864,0.998036,1,131;132
62,196357294,5645381159348779904,0.03685,0,131;132
62,196429262,5645740734010216704,0.014676,0,131;132
62,196460304,5645494546485085312,0.37106,0,131;132
62,196460607,5645398167419081600,0.053729,0,131;132
62,196461131,5645378578064192768,0.020743,0,131;132
62,196465709,5645473445300283648,0.231036,0,131;132
62,196468637,5645802753339510016,0.014368,0,131;132
62,196518001,5645729807613613312,0.999367,1,131;132
62,196552905,5645427197097477504,0.053552,0,131;132
62,196607323,5645484376002320128,0.009781,0,131;132
62,220399066,4775127807717312640,0.999636,1,131;132
62,220404108,4774755245074357120,0.991165,1,131;132
62,220405411,4774738889838912256,0.043003,0,131;132
62,220438568,4764068163850888064,0.445822,0,131;132
62,220478684,4763928766392708864,0.994159,1,131;132
62,231085358,4654062124276041856,0.024433,0,131;132
62,231124601,4653342154624659456,0.040094,0,131;132
62,231496155,5643988005092931456,0.0281,0,131;132
62,231606394,5644053838350272000,0.098635,0,131;132
62,231606406,5644030611170673280,0.009633,0,131;132
62,231609255,5644054942166669696,0.054873,0,131;132
62,231609845,5644114277131067392,0.04919,0,131;132
62,237938683,4680109554737012096,0.081395,0,131;132
62,237950422,5501751233849026048,0.99859,1,131;132
62,237957324,5498647381243346176,0.999555,1,131;132
62,238059286,5497690015853206656,0.024167,0,131;132
62,238158494,5504988054346975488,0.232292,0,131;132
62,238164321,5504790696302830208,0.995247,1,131;132
62,238189493,4641849474964259072,0.995499,1,131;132
62,238193323,4641960005946996096,0.984922,1,131;132
62,238311627,5512912028489443200,0.995334,1,131;132
62,238330354,5517799774293158784,0.214053,0,131;132
62,238333351,5517529328793282432,0.999754,1,131;132
62,238373107,5512856125193586176,0.014728,0,131;132
62,238572177,5320436784269889792,0.999994,1,131;132
62,255560654,5500754664003105664,0.999257,1,131;132
62,260042074,5495912788449182080,0.073283,0,131;132
62,260193294,5494873165845085312,0.012955,0,131;132
62,260239413,5482554001345846272,0.010856,0,131;132
62,260240161,5494644467426180992,0.995532,1,131;132
62,260266507,5482551252566796928,0.999791,1,131;132
62,260355861,5482955799829681792,0.030121,0,131;132
62,260369118,5495360631749769600,0.010512,0,131;132
62,260370234,5499525444356625408,0.999805,1,131;132
62,260420535,5482679105153403904,0.028357,0,131;132
62,260655374,5496928462314899840,0.032369,0,131;132
62,261400271,5210778263380292096,0.997681,1,131;132
62,269071459,5513896164414899456,0.993817,1,131;132
62,269850765,4622676289982297472,0.964008,1,131;132
62,269855781,4622856957782901504,0.99934,1,131;132
62,269857703,4624412457498876544,0.014716,0,131;132
62,271598082,5211759062112003840,0.991257,1,131;132
62,271900390,5214547423600894592,0.049253,0,131;132
62,272130251,5214300304065650944,0.99687,1,131;132
62,275185040,3840286974120747008,0.013421,0,131;132
62,275185321,3834247326684614656,0.999815,1,131;132
62,275185778,3847113536875007360,0.027157,0,131;132
62,275308213,3834721387994870784,0.99984,1,131;132
62,277098905,4657847747137190656,0.991729,1,131;132
62,277735435,3831905500061334912,0.014483,0,131;132
62,279321596,5485066729011863040,0.952633,1,131;132
62,279480555,5491316043868374016,0.995747,1,131;132
62,279510595,5480556532316697216,0.99754,1,131;132
62,279950184,4660337350721665536,0.039764,0,131;132
62,281066222,5409276945848203776,0.014794,0,131;132
62,281282751,3825046265490761472,0.01318,0,131;132
62,283395465,5644056660153898880,0.016234,0,131;132
62,283397030,5644004463408352768,0.023391,0,131;132
62,283402168,5646430020420356096,0.067209,0,131;132
62,283581337,5646432189385982976,0.032955,0,131;132
62,283582645,5645626174339968896,0.0231,0,131;132
62,283583403,5645567801447418752,0.164022,0,131;132
62,283584163,5644046249152947712,0.018975,0,131;132
62,283588331,5645564262394302848,0.021572,0,131;132
62,283777340,5643830087736377728,0.009363,0,131;132
62,283779853,5645598892707486464,0.023715,0,131;132
62,283882408,5646597253569474432,0.067153,0,131;132
62,283925772,5645360161245608448,0.075579,0,131;132
62,283993815,5667233368825191424,0.020198,0,131;132
62,284072948,5672482982795971968,0.149319,0,131;132
62,284195125,5280636009529724544,0.031322,0,131;132
62,285222557,5645707301983969792,0.999729,1,131;132
62,285315101,5646580554736764416,0.010139,0,131;132
62,285407529,5517876362149491584,0.041325,0,131;132
62,286000913,5731617982313641984,0.251287,0,131;132
62,286936972,5422144977092149632,0.998516,1,131;132
62,287352377,5220896587855584384,0.998726,1,131;132
62,289668154,5691626511028319488,0.888477,1,131;132
62,289711034,5690534730341025408,0.735977,0,131;132
62,289818817,3557005882058319104,0.012036,0,131;132
62,293165262,4678812719427819904,0.013819,0,131;132
62,293222240,5477442199990194432,0.039426,0,131;132
62,293439615,4620280217923548800,0.992297,1,131;132
62,293520466,5682008056323532416,0.038538,0,131;132
62,293521053,5688361000149005824,0.089653,0,131;132
62,293522346,5690251576032941824,0.007784,0,131;132
62,293606304,5671993017222711680,0.032876,0,131;132
62,293808242,5436067577439402496,0.999592,1,131;132
62,293811983,5436014972680358272,0.991093,1,131;132
62,293811985,5436014972680358784,0.995185,1,131;132
62,293918644,5464418617901459072,0.018474,0,131;132
62,293919815,5657138443334472192,0.013811,0,131;132
62,293970644,5490015871367837440,0.891088,1,131;132
62,294054806,5479666030977341184,0.999755,1,131;132
62,294156700,5491265363254245376,0.022003,0,131;132
62,294257706,3747283202537601792,0.125518,0,131;132
62,294276888,5490140356700680576,0.962159,1,131;132
62,294395613,5490164958273515392,0.995422,1,131;132
62,294398838,5485807795552924800,0.999029,1,131;132
62,296200782,5314004778692158336,0.496186,0,131;132
62,296203496,5314177402013456256,0.998524,1,131;132
62,296725156,5682184489284144384,0.056745,0,131;132
62,296729204,5738162589055114624,0.999741,1,131;132
62,296843816,3750791022587240192,0.019325,0,131;132
62,296860904,3750470725401363200,0.999018,1,131;132
62,296861254,3750870947633863424,0.00895,0,131;132
62,296881988,3750704985802699264,0.014827,0,131;132
62,297583265,5312115027456533888,0.357362,0,131;132
62,300013123,5280944182024023552,0.995551,1,131;132
62,300033022,5267005222143972224,0.945447,1,131;132
62,300159301,5267418883330985856,0.997634,1,131;132
62,300290940,5264057916803253760,0.057563,0,131;132
62,300807817,5275092787299822080,0.995559,1,131;132
62,300970893,5273943488410008832,0.996652,1,131;132
62,302138281,5223293660644766080,0.018578,0,131;132
62,306671823,5270822318496081536,0.720251,0,131;132
62,306826966,5274517467840296832,0.99605,1,131;132
62,306900042,5274477232586856704,0.101407,0,131;132
62,307288808,5270274452469317376,0.043952,0,131;132
62,307363368,5272690766709543680,0.997945,1,131;132
62,307571978,5271768413893672448,0.026392,0,131;132
62,307640193,5272816038018242304,0.043906,0,131;132
62,307786626,5221921328397126784,0.023915,0,131;132
62,307804424,5739072533710431104,0.019604,0,131;132
62,307901061,5730977624165320832,0.016011,0,131;132
62,307934757,5731011051894375296,0.007382,0,131;132
62,307982318,3753200224361795968,0.997329,1,131;132
62,307983133,3751514673037120640,0.999196,1,131;132
62,308541364,5289713470152476800,0.085327,0,131;132
62,308822626,5672760751216944000,0.011822,0,131;132
62,308842594,3752931432424434560,0.01322,0,131;132
62,308884681,5674446092088173696,0.013191,0,131;132
62,308986588,5290126272348542080,0.995735,1,131;132
62,308992061,5276055890766904192,0.991256,1,131;132
62,308993835,5276387221723365632,0.036532,0,131;132
62,309025727,5465480647351043200,0.415601,0,131;132
62,309070278,5276369492098540416,0.999787,1,131;132
62,309151287,5290478081711159552,0.021156,0,131;132
62,309754884,4760975959197354496,0.013282,0,131;132
62,309780291,5276922134131052288,0.037044,0,131;132
62,309787398,5278127473754458240,0.998734,1,131;132
62,309787639,5278120361288601856,0.111091,0,131;132
62,309791758,4760884321775270656,0.01061,0,131;132
62,311142672,5414938674807919744,0.081412,0,131;132
62,318183668,3777070041980978304,0.104619,0,131;132
62,318184221,3802622073735216128,0.999303,1,131;132
62,319304848,5672600772274345600,0.985819,1,131;132
62,319323471,5672366640722817664,0.054244,0,131;132
62,332560116,5729373501124149248,0.995555,1,131;132
62,332654913,3766522426935772672,0.017198,0,131;132
62,334631792,5689579636989620608,0.968631,1,131;132
62,334692863,3748310283836963840,0.990957,1,131;132
62,334774892,3750749378584132992,0.995775,1,131;132
62,339729708,5487157450374188032,0.081143,0,131;132
62,339770965,5293314439454159488,0.027204,0,131;132
62,340004061,5487322544619328640,0.660473,0,131;132
62,340181246,5489111419976283648,0.04063,0,131;132
62,340360114,5295512298775133824,0.999389,1,131;132
62,341189751,5295993433894534400,0.109754,0,131;132
62,341191766,5488364920301457152,0.063108,0,131;132
62,342073608,5318772982658411008,0.985775,1,131;132
62,342607694,5314616313310363136,0.98114,1,131;132
62,342675737,5319414238457357440,0.96431,1,131;132
62,342753098,5314641395919477248,0.993613,1,131;132
62,343962319,5503938506074696704,0.988078,1,131;132
62,344926886,3834915417437497088,0.46482,0,131;132
62,344927121,3834895969825628800,0.979693,1,131;132
62,344957182,3836539701054013440,0.314001,0,131;132
62,345036441,3832329434808415744,0.992661,1,131;132
62,348760910,4626680917489564160,0.994158,1,131;132
62,348841203,5483433645008336768,0.999786,1,131;132
62,348882376,5686109578292348032,0.999791,1,131;132
62,350136907,4626389379405351168,0.015477,0,131;132
62,350152284,4626488301092340864,0.330855,0,131;132
62,350197340,5422191190940463744,0.020112,0,131;132
62,350445929,4766657818676726016,0.997864,1,131;132
62,350522226,4767443905066482560,0.993871,1,131;132
62,350583903,4765261099608324480,0.022266,0,131;132
62,350742965,4765030545763327616,0.983423,1,131;132
62,350764642,4765593701874729344,0.99553,1,131;132
62,350767497,4767225652008399104,0.999527,1,131;132
62,350820735,4767664765168582144,0.991326,1,131;132
62,350843318,5494762428704591488,0.009071,0,131;132
62,350857733,5500308124837433984,0.996559,1,131;132
62,350858656,5500309494930951552,0.013692,0,131;132
62,350953743,5498982938447885824,0.99349,1,131;132
62,354827983,5519507247134617856,0.938293,1,131;132
62,355154138,5273365798131688960,0.998856,1,131;132
62,355357493,5505270461333288960,0.214939,0,131;132
62,355463889,5301586963083712384,0.746703,0,131;132
62,355632682,5301404615953702656,0.086112,0,131;132
62,355848507,5297372878610468096,0.02878,0,131;132
62,355940343,5298297567892486656,0.999722,1,131;132
62,356455717,5301482200244955776,0.999797,1,131;132
62,356617719,5298005303957937280,0.040076,0,131;132
62,358165776,5297051821220130560,0.991867,1,131;132
62,358817158,5297005573010234368,0.121768,0,131;132
62,358850883,5666080664027302784,0.763858,1,131;132
62,360377746,5299164223585156480,0.041994,0,131;132
62,364266095,4681704263210424960,0.044507,0,131;132
62,370038109,4666004645914803712,0.999655,1,131;132
62,370038895,4654038351634168704,0.063271,0,131;132
62,370248051,4625593436066412544,0.992157,1,131;132
62,373522376,4657982643495556608,0.990277,1,131;132
62,373602086,4658683444691395328,0.960257,1,131;132
62,373844388,4658691072554066560,0.995732,1,131;132
62,373982378,4657873757491143808,0.999744,1,131;132
62,382041479,4761338042120188416,0.01344,0,131;132
62,382160135,4763181953183611520,0.99678,1,131;132
62,382247276,4766451767621692288,0.015077,0,131;132
62,382303117,4766810380210581632,0.995759,1,131;132
62,382519085,5275493112611627648,0.020944,0,131;132
62,383667584,5304785094512540800,0.990776,1,131;132
62,385000090,5300545313267559936,0.026487,0,131;132
62,385207696,5669969984547108480,0.041564,0,131;132
62,385545233,5310080346827570432,0.159886,0,131;132
62,386564007,3754350249100995072,0.882234,1,131;132
62,388754258,5515126547989788800,0.999803,1,131;132
62,391745438,4660215201850894976,0.180311,0,131;132
62,391825813,3751263301486144128,0.017603,0,131;132
62,391923441,5261048587838041856,0.999365,1,131;132
62,393204653,5432789383518999168,0.993934,1,131;132
62,393556575,5639766155319167744,0.024027,0,131;132
62,393557934,5640073163886813568,0.966482,1,131;132
62,393781133,5643588921035087872,0.02491,0,131;132
62,393989510,5640554264640230400,0.082811,0,131;132
62,394080042,5638868094841817728,0.067628,0,131;132
62,394222786,5640609588123500160,0.017954,0,131;132
62,404763306,4659528969150132096,0.995224,1,131;132
62,405485213,5691780618750208896,0.993357,1,131;132
