sector,tic_id,gaia_dr3_source_id,pwd,is_highconf_wd,orbits
61,54069752,5717853990824547072,0.087423,0,129;130
61,54130398,5719014765862429952,0.009745,0,129;130
61,54134367,5719464947153664512,0.026487,0,129;130
61,54219616,5719536552851887744,0.017908,0,129;130
61,54226583,5717763555989896064,0.044052,0,129;130
61,54226863,5717755275293162368,0.01498,0,129;130
61,54228019,5717802932251128704,0.019453,0,129;130
61,54277587,5719461442460287872,0.996086,1,129;130
61,54393154,5719251332661582848,0.052729,0,129;130
61,54479234,3035466418462049024,0.310165,0,129;130
61,54482221,3035911690611328128,0.007737,0,129;130
61,54631584,5718251734851861888,0.022429,0,129;130
61,54636377,5725503293214289280,0.99338,1,129;130
61,54698856,5725616336755854336,0.999607,1,129;130
61,54704940,5718283311452139776,0.021335,0,129;130
61,54845368,5753528676370689792,0.014865,0,129;130
61,55139729,5644362113927364224,0.016688,0,129;130
61,55450123,4677770416764876160,0.095477,0,129;130
61,55452212,4663419934597675264,0.994922,1,129;130
61,55513753,5543711002760540544,0.020029,0,129;130
61,55605752,4664815421012325632,0.999777,1,129;130
61,55650407,4665237908354588288,0.998208,1,129;130
61,55661983,4664651250184794368,0.992407,1,129;130
61,55728798,5643524801463205120,0.04617,0,129;130
61,55746724,4761685522153733760,0.999457,1,129;130
61,56250703,5643554763151177344,0.065733,0,129;130
61,56293419,3035579736878266880,0.008763,0,129;130
61,56297504,3036089364818362624,0.011704,0,129;130
61,56384020,5725521091559599488,0.041181,0,129;130
61,56384190,5725518372840000128,0.018041,0,129;130
61,56387068,5718433738388005888,0.021441,0,129;130
61,56469215,3035614341435911552,0.015667,0,129;130
61,56470515,3036099054264451072,0.011249,0,129;130
61,56524988,5643231476679043456,0.047405,0,129;130
61,56535396,3035989240541444736,0.05263,0,129;130
61,56535552,3035613207564544896,0.028309,0,129;130
61,56538935,5725308267341393408,0.015827,0,129;130
61,56541877,5718339871880288384,0.017288,0,129;130
61,56544091,5717996338917508480,0.032307,0,129;130
61,56709209,5640053269600987648,0.015636,0,129;130
61,56976851,5643164196004852224,0.015326,0,129;130
61,56980182,5643674747357150848,0.0573,0,129;130
61,56983306,5643676881966901120,0.021958,0,129;130
61,56983798,5643657876724847232,0.158805,0,129;130
61,59851356,5560329193290547072,0.999733,1,129;130
61,59896446,5560578404472948608,0.033487,0,129;130
61,60079926,5511947280053127680,0.012299,0,129;130
61,60729466,5744058376561655168,0.999787,1,129;130
61,62140827,3081060588685621632,0.032452,0,129;130
61,62314018,3040419791365542144,0.413207,0,129;130
61,62402931,3074202865943614848,0.010367,0,129;130
61,62531527,3073747187092773632,0.995219,1,129;130
61,62535164,5760590564677559296,0.032897,0,129;130
61,64299389,5609364456952986624,0.024725,0,129;130
61,64538339,5609658232717193344,0.009951,0,129;130
61,64540088,5609765125865698432,0.016945,0,129;130
61,65811173,5617592579201142784,0.292706,0,129;130
61,65911723,5606083170662341376,0.011733,0,129;130
61,65967790,5606811180498167040,0.009881,0,129;130
61,66329797,5617292137651688064,0.009276,0,129;130
61,66340558,5606816922877511424,0.01365,0,129;130
61,66599481,5606764386835758720,0.99595,1,129;130
61,68137582,3057588012596298624,0.031614,0,129;130
61,68350413,3081596566245757952,0.015418,0,129;130
61,68477850,3080844435869554176,0.998474,1,129;130
61,72983467,3081493766205183232,0.969337,1,129;130
61,73192246,3068973902179039872,0.009726,0,129;130
61,73235712,3068776574200806912,0.915974,1,129;130
61,73406984,3082984910130769536,0.994744,1,129;130
61,73445371,3083590225639363712,0.992795,1,129;130
61,80185435,5519527759898915328,0.04317,0,129;130
61,80810516,5521203587421799168,0.010289,0,129;130
61,81209540,5521191183554733568,0.032326,0,129;130
61,81427796,5521176786824872192,0.033288,0,129;130
61,81711052,5520964890317724800,0.996509,1,129;130
61,82127841,5516345223493485952,0.987769,1,129;130
61,88631711,3070653474909432576,0.021646,0,129;130
61,88749743,3070770809117138432,0.018135,0,129;130
61,90211642,5321056462156468480,0.998761,1,129;130
61,94040984,3039961015839024000,0.01551,0,129;130
61,94229917,3029176494700625920,0.062401,0,129;130
61,94323017,3029214290412318720,0.791702,1,129;130
61,94512116,5717249083326288640,0.073886,0,129;130
61,94770120,3028832686856818176,0.039654,0,129;130
61,94867385,5718755036298463232,0.011307,0,129;130
61,95752833,5756464475495587456,0.066464,0,129;130
61,95752908,5756471068269831552,0.0126,0,129;130
61,95842166,5743712511435432192,0.009255,0,129;130
61,96852226,5579580606800791808,0.021384,0,129;130
61,96928050,5578805592840839168,0.015375,0,129;130
61,97062473,5602859746161366016,0.399019,0,129;130
61,97161543,5603869372713768960,0.059658,0,129;130
61,97584478,5604602502152686976,0.019635,0,129;130
61,97656215,5602696674844455296,0.996562,1,129;130
61,97708390,5604216131195297664,0.995083,1,129;130
61,97847605,5602672550010235008,0.996965,1,129;130
61,98293921,5603285806919711360,0.028188,0,129;130
61,99830371,5618059257474388352,0.027868,0,129;130
61,99832044,5617606632337602944,0.026803,0,129;130
61,100944487,5710059724685346304,0.999754,1,129;130
61,106338071,5606545545361851008,0.071168,0,129;130
61,107088110,5612949414622129152,0.038527,0,129;130
61,107255233,5612710511362093184,0.998491,1,129;130
61,107538847,5612723877301518720,0.10066,0,129;130
61,107948929,5612771980932399872,0.087328,0,129;130
61,108423955,5611804165880616064,0.058523,0,129;130
61,108644881,5611934840266445568,0.013338,0,129;130
61,108748881,5613232813743707904,0.98983,1,129;130
61,108749984,5613293115086533632,0.019617,0,129;130
61,108834836,5613411037708678144,0.024867,0,129;130
61,108835547,5613404612437703552,0.029657,0,129;130
61,109692639,5611744006283630720,0.997033,1,129;130
61,110204755,5599579731185627520,0.994229,1,129;130
61,110347046,5614913348547819392,0.089774,0,129;130
61,110481341,5599365360779915008,0.999294,1,129;130
61,110908242,5613838438495596032,0.999606,1,129;130
61,111317402,5589918116346939904,0.036536,0,129;130
61,111381080,5605383430285597696,1.0,1,129;130
61,111636453,5592775162955348864,0.11591,0,129;130
61,112064333,5591630017295722240,0.02599,0,129;130
61,112115538,5605433496730897024,0.998788,1,129;130
61,112925828,5591260650104717184,0.016769,0,129;130
61,113661364,5592098654067647104,0.034449,0,129;130
61,114115352,5592257426113535104,0.010551,0,129;130
61,114880344,5736818431794871296,0.034075,0,129;130
61,114882926,5733326898260887552,0.99927,1,129;130
61,118027800,5703660631436325632,0.020543,0,129;130
61,118062633,5701976012120029824,0.012254,0,129;130
61,118166788,5315128548292806656,0.998365,1,129;130
61,118205475,5708318407505364736,0.011271,0,129;130
61,118285243,5701885744791827200,0.668003,0,129;130
61,118292725,5708735156771987968,0.014712,0,129;130
61,118293139,5708432614978171264,0.043702,0,129;130
61,118344101,5703306382533544832,0.030747,0,129;130
61,118429656,5702506590901375744,0.999641,1,129;130
61,118430571,5702048713031208576,0.018415,0,129;130
61,118540315,5317750776142794880,0.022734,0,129;130
61,118560530,5702480997194408704,0.015205,0,129;130
61,118560974,5702419454605945344,0.023091,0,129;130
61,118609693,5654632377161368192,0.038891,0,129;130
61,118688924,5655670835828632832,0.998316,1,129;130
61,118690168,5654689998440806912,0.996603,1,129;130
61,119082027,5680296047999699840,0.083218,0,129;130
61,121206801,5755421996738629120,0.982218,1,129;130
61,121335835,3073641569552516864,0.189965,0,129;130
61,121337393,3073166271292221184,0.017112,0,129;130
61,122864598,3080590311245522176,0.998965,1,129;130
61,122866831,3082223738847243648,0.939729,1,129;130
61,122976680,3085716028295963392,0.029915,0,129;130
61,122980226,3080914632816248448,0.99656,1,129;130
61,122996150,5510964144860346496,0.994328,1,129;130
61,123024705,3080580411342420736,0.0144,0,129;130
61,123029058,5536077746353130240,0.999121,1,129;130
61,123195981,3068413490546099968,0.009987,0,129;130
61,123257044,5506736625732000640,0.999091,1,129;130
61,125178952,5721336556460149888,0.017069,0,129;130
61,125291604,5721330921463008000,0.086218,0,129;130
61,125291741,5720908120584711936,0.109665,0,129;130
61,126780196,5614704127795649024,0.029036,0,129;130
61,127568340,5614538689964643712,0.021694,0,129;130
61,127569343,5614569613730169472,0.049164,0,129;130
61,127581770,5601825174449715712,0.014281,0,129;130
61,127803530,5614575970281598208,0.03717,0,129;130
61,127804856,5614548448131522560,0.140399,0,129;130
61,128051533,5614457600979563264,0.04169,0,129;130
61,128061368,5602409736686195840,0.061171,0,129;130
61,128127559,5602016283316600192,0.058475,0,129;130
61,128326544,5602414851969653888,0.01503,0,129;130
61,128336628,5602462921250497024,0.087371,0,129;130
61,128571150,5602444023390141440,0.47715,0,129;130
61,128576647,5710618379681298048,0.034342,0,129;130
61,128666345,5601974673672724096,0.023988,0,129;130
61,128671610,5600709341945541120,0.012683,0,129;130
61,128811735,5602353455431299328,0.018133,0,129;130
61,128812893,5602393828125773696,0.048226,0,129;130
61,128902999,5602379190880667904,0.996257,1,129;130
61,129164534,5698587862747531008,0.996207,1,129;130
61,129170913,5698462518419429376,0.459494,0,129;130
61,129437848,5698491487981985024,0.02611,0,129;130
61,129671129,5698496435786052352,0.016654,0,129;130
61,129677742,5698506327084467712,0.044429,0,129;130
61,129682867,5698259800272196352,0.023294,0,129;130
61,129793316,5698200632800218880,0.040866,0,129;130
61,129886149,5601233151850995584,0.995897,1,129;130
61,130190953,5697437876658024704,0.234758,0,129;130
61,130192291,5698232445609928448,0.580425,0,129;130
61,130262529,5698392630710826240,0.146285,0,129;130
61,130263700,5698244643318250112,0.017814,0,129;130
61,130445000,5697434857314173312,0.295725,0,129;130
61,130445089,5697434994753096192,0.045135,0,129;130
61,130469351,5509273130334535168,0.999009,1,129;130
61,130525232,5697472446869410304,0.061158,0,129;130
61,130526449,5697445474475012352,0.653331,0,129;130
61,130530138,5601255283828197632,0.024332,0,129;130
61,130530816,5601056821983603968,0.998958,1,129;130
61,131343095,5538507082940921472,0.046054,0,129;130
61,131419589,5538975577974773888,0.217949,0,129;130
61,132325018,5538286768298624640,0.998576,1,129;130
61,132923808,5534057565541785216,0.042305,0,129;130
61,134476267,5559726523478632576,0.012606,0,129;130
61,134637308,5539780553619327360,0.039967,0,129;130
61,140033499,5322552760038496512,0.997767,1,129;130
61,140949695,5614847236103787136,0.12549,0,129;130
61,141021590,5716162181725424000,0.021654,0,129;130
61,141056084,5523202602640503040,0.999756,1,129;130
61,141428805,4650418278329901440,0.014379,0,129;130
61,141610893,4647897647911465856,0.998837,1,129;130
61,141624136,4650712810002383104,0.99613,1,129;130
61,141626895,4648455512627657472,0.98646,1,129;130
61,141653007,5712656805519780224,0.077077,0,129;130
61,141653091,5712655289389255040,0.066157,0,129;130
61,141682270,4650574340257792768,0.690841,0,129;130
61,141976247,5261491862822376064,0.99842,1,129;130
61,142016907,5212290774767269376,0.995546,1,129;130
61,142126335,5711043787601149184,0.289735,0,129;130
61,142142160,5262196370601075712,0.992073,1,129;130
61,142358230,5711053511406544640,0.0972,0,129;130
61,142415262,5717561756949158272,0.041094,0,129;130
61,142422270,5712525688757672064,0.01639,0,129;130
61,142625198,5711541763290097408,0.026704,0,129;130
61,142695565,5710814603841245952,0.020451,0,129;130
61,142724491,5760062141966235520,0.999823,1,129;130
61,142771105,5714043628973553408,0.015144,0,129;130
61,142778712,5711621409162348416,0.081804,0,129;130
61,142832396,3842220499677819264,0.113374,0,129;130
61,142846728,5711623225923312896,0.013428,0,129;130
61,142915421,5717508155752551296,0.018764,0,129;130
61,142918989,5714261439658361088,0.041438,0,129;130
61,142973021,5711146660656410496,0.019364,0,129;130
61,143318295,5699497055781695872,0.023402,0,129;130
61,143321318,5700310114568593280,0.053978,0,129;130
61,143322022,5700375015813987456,0.020808,0,129;130
61,143364800,5707265792625333376,0.015131,0,129;130
61,143365091,5707269610853859584,0.609061,0,129;130
61,143369499,5707722330468752896,0.038333,0,129;130
61,143378501,5700198063162654592,0.01235,0,129;130
61,143430377,5696458731498140032,0.034923,0,129;130
61,143430454,5696459208232456576,0.141195,0,129;130
61,143436136,5706435837441286144,0.024537,0,129;130
61,143482306,5699990186743854848,0.026812,0,129;130
61,143516671,5699909613159017728,0.033962,0,129;130
61,143581734,5700093403397576704,0.011573,0,129;130
61,143584970,5696794185620910976,0.009821,0,129;130
61,143589488,5700133711672992640,0.99983,1,129;130
61,143720705,5700014376000121216,0.10437,0,129;130
61,143721385,5696908977207964288,0.046995,0,129;130
61,143721540,5696892798071659008,0.05191,0,129;130
61,143721787,5696884964051360512,0.17063,0,129;130
61,143732676,5531436879575891200,0.017032,0,129;130
61,143770845,5531422306741525120,0.008419,0,129;130
61,143786583,5707381206985076480,0.022599,0,129;130
61,143789159,5706163914471252608,0.020456,0,129;130
61,143906278,5696616335316072320,0.01431,0,129;130
61,143906785,5696630564548878336,0.020689,0,129;130
61,143908824,5697046244360958720,0.044187,0,129;130
61,143908928,5697049650273368960,0.01926,0,129;130
61,144044316,5706539221595627392,0.182531,0,129;130
61,144085107,5706300112178272512,0.022364,0,129;130
61,144088477,5696968556991486976,0.035459,0,129;130
61,145863747,5544743925212648320,0.995287,1,129;130
61,145968525,5548385988763689984,0.699515,0,129;130
61,146184021,5548405913107299072,0.061731,0,129;130
61,147018085,5548080118369905408,0.996523,1,129;130
61,147105872,5548068539138108928,0.020086,0,129;130
61,147291447,5644263746302436608,0.028389,0,129;130
61,147293584,5644162586922960768,0.014567,0,129;130
61,147674961,5644203341880391808,0.015585,0,129;130
61,147906554,5569653940947474048,0.025132,0,129;130
61,148463034,5576338975942083072,0.009144,0,129;130
61,149155443,4757990991286498432,0.010785,0,129;130
61,149218683,4759495088833118976,0.020068,0,129;130
61,149517611,5595121589489197824,0.862993,1,129;130
61,149598862,4756263864690143616,0.012211,0,129;130
61,149744486,5588614164276695424,0.98677,1,129;130
61,149767969,3072348715677121280,0.998746,1,129;130
61,149791698,5761288101725095936,0.026731,0,129;130
61,149972853,4756540082618984064,0.019767,0,129;130
61,150082579,5587523895421463936,0.980535,1,129;130
61,150145337,5482174218861274624,0.960693,1,129;130
61,150189557,5481422019765369728,0.925777,1,129;130
61,150275852,5476850765815388672,0.208914,0,129;130
61,152076194,5596969009545788288,0.998472,1,129;130
61,152952020,5697474263621891968,0.2452,0,129;130
61,153035380,5698336044523961856,0.05589,0,129;130
61,153042595,5601039332876747904,0.007067,0,129;130
61,153044084,5600958965444670080,0.023049,0,129;130
61,153193840,5697395343614294656,0.018225,0,129;130
61,153194819,5697453544704398464,0.251148,0,129;130
61,153437008,5697560098556649344,0.022931,0,129;130
61,154071836,5596694333489924736,0.09589,0,129;130
61,154368337,5697231172783723904,0.034673,0,129;130
61,154368660,5694226890393401728,0.087758,0,129;130
61,154370328,5694170166773895808,0.014231,0,129;130
61,154606518,5694235858279302784,0.224671,0,129;130
61,154607212,5694223733604930176,0.008543,0,129;130
61,154607248,5694223733604944640,0.0254,0,129;130
61,154672413,5596813394290773504,0.317024,0,129;130
61,154674069,5596842943669826048,0.055758,0,129;130
61,154677787,5693785543858537600,0.042305,0,129;130
61,154679055,5693815677348612608,0.474256,0,129;130
61,154745420,5694230158876279040,0.128727,0,129;130
61,154746370,5697241446344805888,0.030129,0,129;130
61,154747887,5697646646429596032,0.032359,0,129;130
61,154756524,5697634036405365248,0.069194,0,129;130
61,154986479,5698101294488599040,0.062305,0,129;130
61,155124657,5693916110864279808,0.039632,0,129;130
61,155133323,5698082813250884736,0.037291,0,129;130
61,155212559,5694602304892381824,0.020138,0,129;130
61,155213492,5694534861029977472,0.303006,0,129;130
61,155214809,5693955693277110400,0.999991,1,129;130
61,155263542,5596548274546223104,0.009689,0,129;130
61,155271192,5693871237045350144,0.107407,0,129;130
61,155333746,5694628212138978304,0.064098,0,129;130
61,155342764,5694737888419485952,0.027338,0,129;130
61,155345790,5694340552405663360,0.107195,0,129;130
61,155429793,5693829623093157248,0.024793,0,129;130
61,155437725,5692847557358501504,0.027142,0,129;130
61,155482540,5693056013586193792,0.023212,0,129;130
61,155486300,5694315748981996416,0.051972,0,129;130
61,155493809,5699391850563253632,0.0189,0,129;130
61,155729999,5694299526879167616,0.009797,0,129;130
61,155884819,5694467550302351488,0.027978,0,129;130
61,155892278,5696286245611332096,0.055083,0,129;130
61,155955687,5694307635772437760,0.011961,0,129;130
61,155958705,5693471530208759168,0.077531,0,129;130
61,155961522,5692795635486760064,0.023973,0,129;130
61,156107409,5696347131068373376,0.019751,0,129;130
61,156184826,5693396591617561088,0.209398,0,129;130
61,156185370,5693401986096169344,0.030094,0,129;130
61,156264367,5696316894498696832,0.022103,0,129;130
61,156265652,5696443647572026496,0.024251,0,129;130
61,156320483,5693405318978263040,0.021977,0,129;130
61,156328505,5644534947717960832,0.010513,0,129;130
61,156407047,5696424749716198400,0.014212,0,129;130
61,156407385,5696428147026791424,0.020866,0,129;130
61,156536353,5693147346073069056,0.01023,0,129;130
61,156715084,5576245719315472256,0.117441,0,129;130
61,156806956,5564029702750970112,0.993653,1,129;130
61,156806967,5564028981196462336,0.993111,1,129;130
61,156950630,5563671055801941888,0.019847,0,129;130
61,156991809,5557300038753212544,0.013116,0,129;130
61,157044703,5562877345845646592,0.023768,0,129;130
61,157203898,5565355228441040768,0.023864,0,129;130
61,157250132,5578287684206592512,0.217974,0,129;130
61,167554511,5480083536158472960,0.013635,0,129;130
61,167750036,5285400193412971264,0.018279,0,129;130
61,169015406,3066470894018669184,0.011222,0,129;130
61,169174862,3076818333524786048,0.296837,0,129;130
61,169614558,3042867437389046784,0.036142,0,129;130
61,169968284,3037790236288807040,0.097208,0,129;130
61,170088667,3063878417398689792,0.038859,0,129;130
61,170108378,3037891155139776128,0.092658,0,129;130
61,170110850,3037743820580771968,0.015717,0,129;130
61,170303450,3063650376111451136,0.99551,1,129;130
61,170365969,5562373146747650432,0.9069,1,129;130
61,170463675,3063581068223451904,0.014029,0,129;130
61,170471115,5728399578637275648,0.99035,1,129;130
61,173079035,5585594664827857024,0.997107,1,129;130
61,173755791,5586384973170932736,0.993577,1,129;130
61,175175901,5587175144076134272,0.987915,1,129;130
61,175708640,5535917934912875904,0.040722,0,129;130
61,175924687,5699280284494529024,0.02565,0,129;130
61,175975960,5712859699771965824,0.014785,0,129;130
61,176044203,5700786508042283904,0.077303,0,129;130
61,176045788,5712865059891075456,0.0225,0,129;130
61,176088248,5700852654841353600,0.127934,0,129;130
61,176089764,5700745413795367936,0.019904,0,129;130
61,176091408,5699019872036925056,0.010285,0,129;130
61,176152054,5713038950225393536,0.015601,0,129;130
61,176157174,5714679627733501440,0.027343,0,129;130
61,176157205,5714680387945033088,0.018579,0,129;130
61,176252827,5698943005001550464,0.024646,0,129;130
61,176352408,5713021907793851648,0.025808,0,129;130
61,176356654,5700531941034280192,0.010843,0,129;130
61,176445717,5705571754442134400,0.999802,1,129;130
61,176935277,5280371920582429696,0.015705,0,129;130
61,176935877,5280061274186739456,0.014086,0,129;130
61,177019285,5279268354503792256,0.023964,0,129;130
61,177113266,5266660563905344256,0.024135,0,129;130
61,177166233,5281827261659752704,0.103476,0,129;130
61,177172698,5267338515903090560,0.995733,1,129;130
61,177236998,5280973147283545344,0.019728,0,129;130
61,177240025,5267043331389667200,0.860182,1,129;130
61,177258544,5262333264095889664,0.055109,0,129;130
61,178366477,3071240270519385856,0.052231,0,129;130
61,178663612,3065952959618065152,0.017346,0,129;130
61,179119903,4652130492854723712,0.99978,1,129;130
61,180573885,5530407633618087808,0.014148,0,129;130
61,181208184,5529279152424082816,0.992091,1,129;130
61,181686257,5625513014289760128,0.9955,1,129;130
61,182661485,5539643909237818880,0.99942,1,129;130
61,182754359,5541385982344566656,0.997407,1,129;130
61,183467456,5540205239984771328,0.989666,1,129;130
61,185369994,5640682052810145280,0.010494,0,129;130
61,185370035,5640681984090279552,0.015832,0,129;130
61,185374889,5639438294697489536,0.01837,0,129;130
61,185531025,5638661150436649216,0.022563,0,129;130
61,185617406,5639391810273308416,0.984415,1,129;130
61,185693907,5638709838186967680,0.990802,1,129;130
61,186012744,5642053212526150784,0.027919,0,129;130
61,186015338,5641072997910569600,0.029784,0,129;130
61,186100808,5641161336799425664,0.015368,0,129;130
61,186103592,5642038094241169024,0.016472,0,129;130
61,186222446,5641199407387032832,0.0306,0,129;130
61,186315815,5641183808065732480,0.013728,0,129;130
61,186925997,5628645527219028992,0.993824,1,129;130
61,186981654,5629301278524808448,0.038353,0,129;130
61,196318162,5693598382054672896,0.026657,0,129;130
61,196357294,5645381159348779904,0.03685,0,129;130
61,196422713,5653520496026665728,0.015067,0,129;130
61,196429262,5645740734010216704,0.014676,0,129;130
61,196460304,5645494546485085312,0.37106,0,129;130
61,196460607,5645398167419081600,0.053729,0,129;130
61,196461131,5645378578064192768,0.020743,0,129;130
61,196465709,5645473445300283648,0.231036,0,129;130
61,196468637,5645802753339510016,0.014368,0,129;130
61,196512087,5647441605473586816,0.010221,0,129;130
61,196513419,5647192153773245952,0.023663,0,129;130
61,196518001,5645729807613613312,0.999367,1,129;130
61,196552905,5645427197097477504,0.053552,0,129;130
61,196607323,5645484376002320128,0.009781,0,129;130
61,218528552,5700246823931736064,0.022889,0,129;130
61,218528803,5699549385660752256,0.017043,0,129;130
61,218535502,5701239575549719040,0.200616,0,129;130
61,218592052,5700277468515117952,0.027962,0,129;130
61,218613413,5700175076495659264,0.022102,0,129;130
61,218703524,5699579970131644800,0.018011,0,129;130
61,218705520,5699580004491398656,0.025071,0,129;130
61,218713443,5699527880767322880,0.038765,0,129;130
61,218714031,5699553096511776768,0.038547,0,129;130
61,218714397,5699774171370589184,0.015076,0,129;130
61,218793459,5701255900728509312,0.237005,0,129;130
61,218885572,5696452203146840064,0.018341,0,129;130
61,218887009,5700269020323441152,0.021127,0,129;130
61,218887195,5700385499835609984,0.012657,0,129;130
61,218889345,5700152025412391808,0.020568,0,129;130
61,218894071,5707288096392661760,0.039176,0,129;130
61,218897159,5699566737330722176,0.048872,0,129;130
61,218998567,5700211742638131072,0.012325,0,129;130
61,219000249,5719723160586005888,0.999064,1,129;130
61,219145652,4792421648153876864,0.022617,0,129;130
61,219194615,5548648634588556288,0.994057,1,129;130
61,231085358,4654062124276041856,0.024433,0,129;130
61,231124601,4653342154624659456,0.040094,0,129;130
61,231455095,5591056793777297920,0.145822,0,129;130
61,231484259,5606034856568149248,0.011073,0,129;130
61,231496155,5643988005092931456,0.0281,0,129;130
61,231497787,5644855107452440832,0.131967,0,129;130
61,231501472,5646776199089413120,0.090744,0,129;130
61,231505423,5695646462981551616,0.107837,0,129;130
61,231508963,5695754322500788736,0.021269,0,129;130
