sector,tic_id,gaia_dr3_source_id,pwd,is_highconf_wd,orbits
60,142751700,1077834348013805440,0.994039,1,127;128
60,142785619,1127701323501940224,0.993024,1,127;128
60,142793398,1073988187620042112,0.999787,1,127;128
60,144128638,958149135779919488,0.012084,0,127;128
60,144130224,958262527212954752,0.999724,1,127;128
60,144171054,955784124925155456,0.994974,1,127;128
60,147610929,1066726497434084864,0.994766,1,127;128
60,147921014,1074013923063975680,0.99777,1,127;128
60,149830308,1103153042786918912,0.017181,0,127;128
60,150023493,976672298935524480,0.165239,0,127;128
60,153858788,1122671504482095104,0.999437,1,127;128
60,153896170,1124895232389190784,0.997322,1,127;128
60,154345149,1123423639154702464,0.096847,0,127;128
60,154473994,1692520339315508224,0.994974,1,127;128
60,154510747,1692906645857850752,0.022173,0,127;128
60,154567033,1692021543289085184,0.999784,1,127;128
60,156170444,1129251428738666880,0.995474,1,127;128
60,156197735,1717969674107797760,0.997961,1,127;128
60,156495928,1698807935214184192,0.019854,0,127;128
60,156507936,1701366258254163328,0.998162,1,127;128
60,156939760,974375354722176768,0.996769,1,127;128
60,157260715,1030279027003254784,0.245431,0,127;128
60,157982674,1721853419758839424,0.015924,0,127;128
60,158013652,1715357474998346368,0.971375,1,127;128
60,159117639,1726092556776449664,0.731812,0,127;128
60,159330149,1708927221761827840,0.010616,0,127;128
60,159500861,1707635020719834880,0.037502,0,127;128
60,160119816,1728880879608190592,0.990258,1,127;128
60,160185214,1724418928279944576,0.987281,1,127;128
60,160272537,1717665659142919168,0.999749,1,127;128
60,160272817,1719532183209683200,0.991659,1,127;128
60,160395571,1697790612080870144,0.9971,1,127;128
60,160520962,1702389319463842560,0.023579,0,127;128
60,160521427,1702877532691158656,0.939118,1,127;128
60,160534540,1702418864543992576,0.99168,1,127;128
60,160583318,1654392643319054464,0.01362,0,127;128
60,165102317,890661253803216896,0.994449,1,127;128
60,171305519,877431345781684480,0.016736,0,127;128
60,188819697,1415247906500831744,0.010034,0,127;128
60,192013186,952196517266878848,0.998056,1,127;128
60,192063894,951346255477411072,0.988902,1,127;128
60,192200194,952987242221386496,0.99604,1,127;128
60,192937035,929724668553938048,0.9964,1,127;128
60,192948116,929455803601279104,0.996276,1,127;128
60,192968590,928079146323608320,0.999376,1,127;128
60,196982487,955083529860009344,0.999758,1,127;128
60,197173876,950478049312082688,0.982133,1,127;128
60,197186478,940834164104723584,0.008707,0,127;128
60,198182753,1630034273171842432,0.998391,1,127;128
60,198279418,1634908820534152832,0.017044,0,127;128
60,198456017,1434748982169485568,0.998757,1,127;128
60,198479927,1422012892308493568,0.998475,1,127;128
60,199666369,1431783457574556672,0.997713,1,127;128
60,199710552,1436666805326235648,0.985553,1,127;128
60,199713273,1437842041522004992,0.029048,0,127;128
60,202279210,1131562121144696960,0.965947,1,127;128
60,203168205,953137016319806336,0.999711,1,127;128
60,219099282,2258413758380511488,0.997331,1,127;128
60,219437497,1713118113409452544,0.993083,1,127;128
60,219460164,1711860542689333120,0.992397,1,127;128
60,219465698,1712328148664563200,0.996991,1,127;128
60,219694813,1117334024067935872,0.999904,1,127;128
60,219773853,1440246986985570176,0.015284,0,127;128
60,219780528,1435977686413453056,0.999793,1,127;128
60,219789966,1435776922462177408,0.994673,1,127;128
60,219863212,1638563322306634368,0.999446,1,127;128
60,219868627,1637422647712544512,0.65145,0,127;128
60,219884489,1638448388981845888,0.999409,1,127;128
60,229454007,2240950009039260160,0.021377,0,127;128
60,229485883,2239051869714622976,0.999394,1,127;128
60,229487920,2241029547535684736,0.027942,0,127;128
60,229581336,2260805780286092032,0.998619,1,127;128
60,229593795,2266873808864525440,0.008596,0,127;128
60,229608004,2266704763248676736,0.013013,0,127;128
60,229614303,2269459276098024704,0.045814,0,127;128
60,229673607,1705853227768335232,0.987208,1,127;128
60,229706760,2259626279187460608,0.025844,0,127;128
60,229742116,2265642978613763072,0.962063,1,127;128
60,229749925,2257020574070558464,0.012113,0,127;128
60,229762574,2259145032395524224,0.998329,1,127;128
60,229770890,2259262581356603136,0.930719,1,127;128
60,229797408,2262849634963004416,0.995175,1,127;128
60,229947616,2254181738127592320,0.018595,0,127;128
60,229955280,2254283408593192192,0.015488,0,127;128
60,229966905,2239709863001566848,0.998728,1,127;128
60,230008973,2239688078928006016,0.011947,0,127;128
60,230029140,2240031951187372928,0.997421,1,127;128
60,230088036,1653044367185115264,0.998917,1,127;128
60,230122727,1636360102866853248,0.017148,0,127;128
60,230134629,1650122762927286656,0.014664,0,127;128
60,230135750,1636125872530936192,0.994508,1,127;128
60,230376298,2252213921550077056,0.010953,0,127;128
60,230384389,2155960371551164416,0.997452,1,127;128
60,230389935,2155815991930854400,0.013191,0,127;128
60,230396780,2251878261265268096,0.998481,1,127;128
60,232520712,1716271306599620736,0.999355,1,127;128
60,232522196,1692116238728076544,0.010924,0,127;128
60,232605099,1632142208761160576,0.999606,1,127;128
60,232608294,1438843215578245888,0.999362,1,127;128
60,232615474,1437454188795350912,0.013317,0,127;128
60,232637651,2154093499589537152,0.015296,0,127;128
60,232652205,2147061508552194560,0.994137,1,127;128
60,232673228,2154416687289412096,0.096252,0,127;128
60,232681995,2154593644238192640,0.999357,1,127;128
60,232682605,2156164434037856000,0.559383,0,127;128
60,232983098,1647162396588999552,0.98719,1,127;128
60,233073319,2159311373754864128,0.011733,0,127;128
60,233094446,2159033918867164544,0.006189,0,127;128
60,233197921,1634314740658456320,0.992755,1,127;128
60,233202337,1633504675468010624,0.995268,1,127;128
60,233206916,1634639062228062848,0.998689,1,127;128
60,233211303,1637761847049851392,0.014682,0,127;128
60,233212451,1638979384378696704,0.999503,1,127;128
60,233235168,1639264879444955904,0.987532,1,127;128
60,233499544,1654560662439820416,0.994491,1,127;128
60,233528682,2156627981268441728,0.997846,1,127;128
60,233607898,2156724635212300928,0.014362,0,127;128
60,233611115,2253612259822558848,0.018026,0,127;128
60,233658072,1437663748839144192,0.017869,0,127;128
60,233689607,2160562927224840576,0.127768,0,127;128
60,233718692,2158083013107793792,0.99309,1,127;128
60,233729964,2157906575852609920,0.014632,0,127;128
60,233738050,2256432438426909952,0.023528,0,127;128
60,235672689,2292861388958880640,0.997066,1,127;128
60,235674456,2267640688162618624,0.990548,1,127;128
60,235680656,2265166718280712832,0.035841,0,127;128
60,235901814,2295446546953958272,0.99739,1,127;128
60,235928270,2294800137196892032,0.995259,1,127;128
60,235942759,2301882675705225472,1.0,1,127;128
60,235995087,2292229788249205760,0.996074,1,127;128
60,236763903,2257709040148720640,0.08388,0,127;128
60,236765572,2259779489260908928,0.010804,0,127;128
60,237104515,1643656569403912448,0.999661,1,127;128
60,237223287,2264107613704439808,0.990656,1,127;128
60,239122172,885963418573729792,0.058791,0,127;128
60,239138943,892041587571956864,0.046016,0,127;128
60,239188425,879823195888098560,0.008234,0,127;128
60,239892534,3452237404778065152,0.053029,0,127;128
60,240053414,942143201417024768,0.017575,0,127;128
60,241144325,925258860342797568,0.996373,1,127;128
60,241162888,927540110747862144,0.024749,0,127;128
60,241180977,933464549981479680,0.026315,0,127;128
60,241182175,926002203218885504,0.998404,1,127;128
60,241227623,971471162259884160,0.138922,0,127;128
60,241229315,969380410836277504,0.026941,0,127;128
60,241229987,969334055252881792,0.079862,0,127;128
60,243318299,2142748983429920256,0.014559,0,127;128
60,243333637,2142743692027741952,0.988384,1,127;128
60,243349100,2140220690801776128,0.018026,0,127;128
60,252911637,978676541130941184,0.0129,0,127;128
60,252914025,981105087439019392,0.994591,1,127;128
60,252915193,981745720464384640,0.01713,0,127;128
60,252968801,933343603702004352,0.956482,1,127;128
60,252972234,933287876501371520,0.997522,1,127;128
60,252986221,934555334235313664,0.993226,1,127;128
60,252991559,935406944646293376,0.014862,0,127;128
60,252997535,1031713889677183360,0.014335,0,127;128
60,252999101,931573222477949696,0.993826,1,127;128
60,253000003,1031612970830684800,0.245059,0,127;128
60,253000285,1031818515080479616,0.368625,0,127;128
60,253011188,968187406360573056,0.035797,0,127;128
60,256299458,2257422716150255872,0.069014,0,127;128
60,256378322,2247752584401597696,0.999797,1,127;128
60,256459794,2247381567946869504,0.9992,1,127;128
60,256738722,570086853335107200,0.999094,1,127;128
60,257046325,1701053481555512192,0.020078,0,127;128
60,257062199,1702044691288290304,0.999816,1,127;128
60,258499987,956043983330923520,0.996257,1,127;128
60,258503010,969593613012939648,0.998228,1,127;128
60,258640923,1151102401274821120,0.999134,1,127;128
60,258775274,2255990327377625984,0.996628,1,127;128
60,258799357,2262055164796424576,0.044753,0,127;128
60,258827747,2255931645241401088,0.043804,0,127;128
60,258954817,2255067085504707328,0.018475,0,127;128
60,264026824,2302010356492847744,0.995476,1,127;128
60,264027491,2291158417246140160,0.999464,1,127;128
60,264172524,2261539291981291904,0.99392,1,127;128
60,264218911,2248748668919802496,1.0,1,127;128
60,264404583,2300234782654298624,0.999801,1,127;128
60,266474478,1123700235048742016,0.997503,1,127;128
60,267544200,2264426368997282048,0.999631,1,127;128
60,268394769,2305227493156671744,0.985958,1,127;128
60,269663822,2250058535161610240,0.016033,0,127;128
60,272672455,1647303168437152128,0.019845,0,127;128
60,272782932,1646232965665967744,0.507538,0,127;128
60,274327995,966561537900256512,0.998646,1,127;128
60,275691308,2155604232863731072,0.027999,0,127;128
60,280033055,2263690864438162944,0.997667,1,127;128
60,284021737,984190381489031424,0.99471,1,127;128
60,284191152,2148495031195001728,0.998944,1,127;128
60,284475576,2141555218744505856,0.999002,1,127;128
60,284562460,2141924104893160576,0.999344,1,127;128
60,284562929,2142325224776832256,0.022008,0,127;128
60,284900652,1420761029600606592,0.907983,1,127;128
60,286841206,974720567013905408,0.991848,1,127;128
60,287150240,1631669453120152192,0.999785,1,127;128
60,287205007,1086736406468999936,0.012181,0,127;128
60,287259816,2142145385907166208,0.999594,1,127;128
60,287259821,2142145179748734976,0.998358,1,127;128
60,288300744,1705586493119219712,0.998927,1,127;128
60,288316639,1706631093589103872,1.0,1,127;128
60,288344719,1706800182157806336,0.997593,1,127;128
60,288405379,1711005951573009792,0.989159,1,127;128
60,288470165,2294545291016560256,0.999414,1,127;128
60,288639535,2296351337648654848,0.015068,0,127;128
60,288952837,484933624837304064,0.071701,0,127;128
60,289484028,1097050512732828416,0.026602,0,127;128
60,289538721,1634947131642399488,0.999573,1,127;128
60,293567125,1151625871888487808,0.050584,0,127;128
60,298002413,1717961118532889600,0.01673,0,127;128
60,298071788,1688618481786030336,0.964012,1,127;128
60,298411553,1147853241336105344,0.998239,1,127;128
60,298552263,1416603466898656384,0.011251,0,127;128
60,298666530,2154363086096593536,0.903566,1,127;128
60,299495156,1042071701528617728,0.995414,1,127;128
60,299495157,1042071701528617856,0.996496,1,127;128
60,302847508,893251187801344768,0.011216,0,127;128
60,307650095,964341830081964416,0.99981,1,127;128
60,307984391,1437520816623538048,0.019677,0,127;128
60,309511160,957295438016687616,0.994749,1,127;128
60,309705929,931304937345481344,0.993523,1,127;128
60,312812867,1114054838014073984,1.0,1,127;128
60,312832222,1113283736765174016,0.011166,0,127;128
60,313007038,1120795222249055488,0.014269,0,127;128
60,313026786,1120102942239867264,0.999762,1,127;128
60,313144249,504240778439455872,0.994835,1,127;128
60,313590537,1716441799621652096,0.991436,1,127;128
60,315722620,2297217516589193856,0.047185,0,127;128
60,316276691,1037411284055821568,0.056377,0,127;128
60,320323992,1702977798702921856,0.999198,1,127;128
60,321029992,950361883331847424,0.995591,1,127;128
60,321159503,481698110012697728,0.995285,1,127;128
60,321339283,922434906461782272,0.996295,1,127;128
60,328326549,983979721933760768,0.997166,1,127;128
60,328665635,485469228737275904,0.038681,0,127;128
60,329246935,1422344395064093056,0.998641,1,127;128
60,332225843,932581646439511040,0.018061,0,127;128
60,333870076,2276262641733772800,0.995323,1,127;128
60,333877298,960039814744267520,0.995934,1,127;128
60,335563514,1088322451991772288,0.852379,1,127;128
60,335609834,1084764020047940096,0.991539,1,127;128
60,335654642,1088338463629882624,0.051464,0,127;128
60,339425061,1008714030571152128,0.99983,1,127;128
60,341616994,1133031618434371072,0.015241,0,127;128
60,341618565,1133810794221801856,0.991611,1,127;128
60,341629999,1146403741412820864,1.0,1,127;128
60,341873883,2268813145513879808,0.994454,1,127;128
60,352231834,2142307563871222912,0.995367,1,127;128
60,353817291,957591309724015872,0.034163,0,127;128
60,353895732,2152066554200055424,0.009925,0,127;128
60,355754830,992534888766785024,0.013792,0,127;128
60,355764113,933556290482790528,0.997327,1,127;128
60,355809000,1044109229717304064,0.991664,1,127;128
60,355977196,1075215414395152640,0.999722,1,127;128
60,356107943,1434022067544616576,0.011947,0,127;128
60,356479476,1042158494227683072,0.032796,0,127;128
60,356788459,1651592809974353792,0.013288,0,127;128
60,356822524,2260466993266300416,0.994681,1,127;128
60,357031733,2149331587745863680,0.747617,0,127;128
60,357058892,988321079173041280,0.998688,1,127;128
60,357184173,1080303919849120128,0.99321,1,127;128
60,357186407,1114196606294242304,0.031438,0,127;128
60,357233647,1115956542156531456,0.994317,1,127;128
60,357954446,553520614719002240,0.023129,0,127;128
60,358615686,1128888482526203776,0.953581,1,127;128
60,359499459,2154810316748450432,0.012134,0,127;128
60,362022684,908962109449446656,0.999997,1,127;128
60,362023614,921460739159662080,0.991691,1,127;128
60,362079839,1417616628208040704,0.999789,1,127;128
60,364966239,2235556213015091456,0.013479,0,127;128
60,367603862,1712133019710496640,0.999651,1,127;128
60,367755075,1723508871953315200,0.996335,1,127;128
60,367779738,1419133610657016064,0.018862,0,127;128
60,367840218,2293584970689547264,0.943903,1,127;128
60,368823707,943819308110646144,0.039882,0,127;128
60,371102021,946335952787500672,0.012062,0,127;128
60,371148005,896307108572160768,0.015693,0,127;128
60,371270066,898378863356281344,0.026927,0,127;128
60,371293993,906775593140073344,0.999791,1,127;128
60,371703033,1078435609075419264,0.993517,1,127;128
60,371790505,1079494159598957952,0.02442,0,127;128
60,376870295,2267838943853424512,0.993425,1,127;128
60,376930392,2146645790077864704,0.996498,1,127;128
60,377309425,988436459174352512,0.013416,0,127;128
60,379201661,1005629449481355520,0.072604,0,127;128
60,379202506,1005621271863628416,0.109623,0,127;128
60,383647463,2256410856215182464,0.997646,1,127;128
60,383647517,2256422164865057536,0.995769,1,127;128
60,383673264,2160210705546460032,0.997803,1,127;128
60,387087373,1151848518697212928,0.302164,0,127;128
60,390019679,2150504594853811456,1.0,1,127;128
60,390023250,2157812632030320768,0.008326,0,127;128
60,392065083,892913770874646912,0.019037,0,127;128
60,392069490,893332684804743040,0.03115,0,127;128
60,393233549,1089352587012640640,0.056266,0,127;128
60,393741770,878865418182263168,0.99931,1,127;128
60,394120992,2264665547136148736,0.026049,0,127;128
60,394131772,2141466403116486912,0.996895,1,127;128
60,396487431,572487740053132288,0.99976,1,127;128
60,396817664,1106660313080963072,0.015297,0,127;128
60,396830116,1105873062754421376,0.255472,0,127;128
60,400011214,481669728868604032,0.028284,0,127;128
60,400055410,486252252813984512,0.010109,0,127;128
60,406533735,2298135638862051968,0.965586,1,127;128
60,406537895,2304002396686604416,0.646035,0,127;128
60,406931389,2141227053178746880,0.016655,0,127;128
60,407505845,945007674022721280,0.995469,1,127;128
60,407569944,974895286283420160,0.992425,1,127;128
60,409233602,930242465515189376,0.994792,1,127;128
60,409290884,990803153656374656,0.032845,0,127;128
60,415009051,1079291883819398016,0.264268,0,127;128
60,415733317,1144803397942158208,0.01841,0,127;128
60,416500307,1084708803948406528,0.998597,1,127;128
60,416500713,1084309161535850368,0.023157,0,127;128
60,417620454,2305063077513293824,0.020226,0,127;128
60,417745113,1102892522952964480,0.042298,0,127;128
60,417775963,1038076351151065088,0.992862,1,127;128
60,417825709,1039435691120199936,0.992359,1,127;128
60,417829210,1040150781699159680,0.048509,0,127;128
60,423230809,998347456987797120,0.993453,1,127;128
60,424461085,2156469995191226112,0.989563,1,127;128
60,424699808,2238516240051369984,0.998108,1,127;128
60,424699815,2238516205691628544,0.992173,1,127;128
60,424903953,2138776379201191936,0.012291,0,127;128
60,427587075,1717341818608187648,0.99337,1,127;128
60,441569276,1112171030998592256,0.996489,1,127;128
60,441588481,1111086122258605952,0.997411,1,127;128
60,441617537,1135756410110988160,0.035477,0,127;128
60,441630966,1137558307806394240,0.011184,0,127;128
60,441725813,1655107708129775744,0.01444,0,127;128
60,441726186,1655490716133145216,0.012308,0,127;128
60,441730534,1705089891821500928,0.036299,0,127;128
60,441791113,1656772403094035200,0.995338,1,127;128
60,441793325,1652335835020534016,0.992263,1,127;128
60,444899832,995076439957933696,0.031877,0,127;128
60,444936347,994873481280092416,0.021367,0,127;128
60,444944513,1000764217903765376,0.033339,0,127;128
60,444988803,989394236881152640,0.064217,0,127;128
60,444989626,988573279651558144,0.01635,0,127;128
60,444990677,988706183119526400,0.00861,0,127;128
60,445018128,989384032038228864,0.01304,0,127;128
60,445025107,1081101959132720768,0.994866,1,127;128
60,446157164,553641320479547520,0.012747,0,127;128
60,453331680,990916128476988928,0.030185,0,127;128
60,453373950,976040702520790400,0.996686,1,127;128
60,457099062,1094919590481107968,0.994749,1,127;128
60,457127465,1044784918268692224,0.999702,1,127;128
60,458392035,933544818624946048,0.997084,1,127;128
60,459867189,571572637140787840,0.999462,1,127;128
60,459977299,1438252232373823360,0.99599,1,127;128
60,459979505,1631175463161153408,0.999829,1,127;128
60,459982139,1632316034677934720,0.009199,0,127;128
60,461494284,2304232503853943808,0.997761,1,127;128
60,461515717,2300025218314155776,0.999154,1,127;128
60,461540522,2300935412079906560,0.985562,1,127;128
60,462552847,1700651300818475392,0.953029,1,127;128
60,462575702,1647493723250083584,0.224602,0,127;128
60,467155541,1037258898615762048,0.999768,1,127;128
60,467214815,2235347275741538048,0.010157,0,127;128
60,468827775,1105549840697540352,0.299679,0,127;128
60,468885686,1106926566694585984,0.985569,1,127;128
60,470119026,2299190006090503808,0.999052,1,127;128
60,470153744,2299420113258231808,0.007943,0,127;128
60,470962469,968077970593863296,0.025313,0,127;128
60,470982036,986474685615378816,0.04757,0,127;128
60,470989575,976789229421149312,0.05902,0,127;128
60,508441770,1703771268139979264,0.306777,0,127;128
60,512189846,1632819404844402816,0.99677,1,127;128
60,512573360,2154025883919520128,0.049126,0,127;128
60,609821233,566890500016630912,0.998588,1,127;128
60,609830566,567094287624818304,0.999197,1,127;128
60,609830686,567096521007898496,0.992484,1,127;128
60,609836974,567236124624979968,0.903826,1,127;128
60,609838503,567268628937449088,0.985697,1,127;128
60,609838594,567270724881502848,0.996462,1,127;128
60,609839821,567296975724855424,0.858931,1,127;128
60,609839956,567299999379124864,0.913385,1,127;128
60,609840581,567314950160425728,0.981894,1,127;128
60,609842230,567354322125227136,0.99138,1,127;128
60,609843604,567385726925986432,0.999612,1,127;128
60,609844658,567410843894053120,0.995913,1,127;128
60,609845133,567422049464571008,0.977018,1,127;128
60,609845663,567434380315226624,0.994644,1,127;128
60,609845853,567438576498800512,0.729455,0,127;128
60,609845889,567439637355043072,0.998706,1,127;128
60,609846057,567443833537708288,0.993452,1,127;128
60,609846867,572335281597783808,0.154683,0,127;128
60,609847819,573092505808660224,0.999453,1,127;128
60,609848221,573101301901540224,0.977963,1,127;128
60,609849582,573132741062194816,0.993124,1,127;128
60,609853869,573243345060253824,0.99333,1,127;128
60,609854949,573285087845549184,0.903518,1,127;128
60,609855290,573294777290918912,0.973264,1,127;128
60,609855317,573295670644119680,0.943773,1,127;128
60,609856284,573321543527537408,0.961393,1,127;128
60,609857321,573349512359847808,0.852083,1,127;128
60,609857646,573358514606752768,0.998686,1,127;128
60,609857647,573358514606752896,0.999608,1,127;128
60,609860982,573437988680528512,0.997473,1,127;128
60,609861878,573457917329046272,0.895982,1,127;128
60,609861929,573459566596561536,0.849029,1,127;128
60,609862200,573466266745669248,0.781334,1,127;128
60,609862277,573468122171955456,0.992159,1,127;128
60,609862395,573471386346602496,0.994148,1,127;128
60,609862420,573472004821937152,0.993865,1,127;128
60,609862603,573476441523491712,0.925911,1,127;128
60,609862838,573482179601398784,0.726627,0,127;128
60,609863375,573496262796557312,0.969125,1,127;128
60,609863392,573496782489007488,0.89409,1,127;128
60,609863511,573500248526235008,0.994477,1,127;128
60,609864991,573538009879742848,0.184819,0,127;128
60,609868110,573618828279606400,0.985653,1,127;128
60,609868384,573625184831186560,0.283133,0,127;128
60,609868578,573630128337510272,0.982985,1,127;128
60,609869148,573664767250637824,0.960332,1,127;128
60,609869377,573677029380799872,0.971385,1,127;128
60,609869695,573720464385281536,0.061906,0,127;128
60,609870628,573746642210165120,0.999759,1,127;128
60,609871153,573761107661012864,0.997279,1,127;128
60,609871442,573770114207419520,0.770385,1,127;128
60,609871664,573776019786605952,0.896645,1,127;128
60,609871792,573779490120147840,0.999365,1,127;128
60,609872199,573864736631827456,0.987539,1,127;128
60,609872444,573877900706439424,0.944991,1,127;128
60,609872705,573885421193771776,0.014539,0,127;128
60,609875005,573963246002192128,0.937285,1,127;128
60,609877486,574031347003008768,0.988049,1,127;128
60,609877730,574039185319649664,0.893517,1,127;128
60,609878322,574056536987391104,0.904083,1,127;128
60,609878779,574070177802252288,0.995067,1,127;128
60,609878784,574070280881467264,0.999999,1,127;128
60,609879099,574080069112650752,0.991243,1,127;128
60,609879836,574103983490610944,0.994478,1,127;128
60,609881109,574144562340546304,0.948634,1,127;128
60,609882778,574197716858750592,0.989636,1,127;128
60,609883176,575430479845236864,0.978673,1,127;128
60,609883729,575633271021038208,0.997889,1,127;128
60,609884378,575657249822185728,0.998396,1,127;128
60,609884423,575658456708126208,0.996192,1,127;128
60,609884917,575679892890533760,0.992181,1,127;128
60,609887310,575789706619955840,0.998098,1,127;128
60,609887365,575792214874108032,0.592367,0,127;128
60,609887490,575824586043995136,0.996694,1,127;128
60,609887775,575839154572356480,0.989131,1,127;128
60,609888378,575862617978338432,0.993568,1,127;128
60,609888627,575872341784176512,0.989085,1,127;128
60,609889300,576253975398408064,0.998961,1,127;128
60,629889234,569442672662604800,0.997998,1,127;128
60,629890114,569510326988103424,0.977996,1,127;128
60,629890777,569528095268940928,0.938406,1,127;128
60,629891216,569554792785671424,0.985498,1,127;128
60,629897932,572096279551944576,0.983612,1,127;128
60,629899945,572142901421760384,0.93322,1,127;128
60,629902278,572196060232187008,0.992461,1,127;128
60,629906277,572286014028788352,0.8424,1,127;128
60,629906478,572290893111501568,0.183058,0,127;128
60,629906960,572301162376813056,0.103706,0,127;128
60,629908694,572352117869820800,0.990137,1,127;128
60,629909720,572380533372255360,0.932416,1,127;128
60,629909927,572385004434358144,0.99987,1,127;128
60,629910037,572387405320005888,0.391907,0,127;128
60,629911797,572427369993447168,0.985477,1,127;128
60,629912574,572445885595108480,0.995469,1,127;128
60,629912893,572453414675114496,0.535007,0,127;128
60,629913613,572470044785945472,0.928918,1,127;128
