sector,tic_id,gaia_dr3_source_id,pwd,is_highconf_wd,orbits
63,300033022,5267005222143972224,0.945447,1,133;134
63,300159301,5267418883330985856,0.997634,1,133;134
63,300290940,5264057916803253760,0.057563,0,133;134
63,300505350,5372972648136904448,0.019342,0,133;134
63,300807817,5275092787299822080,0.995559,1,133;134
63,300970893,5273943488410008832,0.996652,1,133;134
63,302009820,5223584515830065408,0.016194,0,133;134
63,302138281,5223293660644766080,0.018578,0,133;134
63,302364858,5223297680734601984,0.017593,0,133;134
63,302800714,5222138520600028672,0.999738,1,133;134
63,303363295,5222938449671054336,0.99482,1,133;134
63,303582782,5360970516650651136,0.692144,0,133;134
63,304024058,5246823346920176128,0.997334,1,133;134
63,304303114,5219215228420645248,0.991514,1,133;134
63,306157109,5347219822388458752,0.013211,0,133;134
63,306375414,5340389724892633984,0.013771,0,133;134
63,306671823,5270822318496081536,0.720251,0,133;134
63,306826966,5274517467840296832,0.99605,1,133;134
63,306900042,5274477232586856704,0.101407,0,133;134
63,307071791,5388955527114991232,0.999801,1,133;134
63,307288808,5270274452469317376,0.043952,0,133;134
63,307363368,5272690766709543680,0.997945,1,133;134
63,307571978,5271768413893672448,0.026392,0,133;134
63,307640193,5272816038018242304,0.043906,0,133;134
63,307786626,5221921328397126784,0.023915,0,133;134
63,308078107,3559132921662974592,0.054965,0,133;134
63,308541364,5289713470152476800,0.085327,0,133;134
63,308556887,5340722258433475584,0.020807,0,133;134
63,308986588,5290126272348542080,0.995735,1,133;134
63,308992061,5276055890766904192,0.991256,1,133;134
63,309151287,5290478081711159552,0.021156,0,133;134
63,309754884,4760975959197354496,0.013282,0,133;134
63,309780291,5276922134131052288,0.037044,0,133;134
63,309787398,5278127473754458240,0.998734,1,133;134
63,309787639,5278120361288601856,0.111091,0,133;134
63,309791758,4760884321775270656,0.01061,0,133;134
63,310369354,5356923454870284544,0.017099,0,133;134
63,311142672,5414938674807919744,0.081412,0,133;134
63,322779768,3531805041190910848,0.944454,1,133;134
63,322808734,3483874511838342912,0.019461,0,133;134
63,332774831,3756671249427898112,0.01974,0,133;134
63,332823538,3562650151984291840,0.996976,1,133;134
63,332823540,3562650151984292224,0.995608,1,133;134
63,332827592,3564376149017654272,0.999115,1,133;134
63,332828037,3564317698806660480,0.998872,1,133;134
63,334811877,3561428186545591424,0.991331,1,133;134
63,334812864,3562301606798072320,0.984623,1,133;134
63,334884825,3560121520055252480,0.334597,0,133;134
63,334991554,3520476253197589760,0.029359,0,133;134
63,335476791,3574739561506431104,0.993898,1,133;134
63,339729708,5487157450374188032,0.081143,0,133;134
63,339770965,5293314439454159488,0.027204,0,133;134
63,340004061,5487322544619328640,0.660473,0,133;134
63,340181246,5489111419976283648,0.04063,0,133;134
63,340360114,5295512298775133824,0.999389,1,133;134
63,341189751,5295993433894534400,0.109754,0,133;134
63,341191766,5488364920301457152,0.063108,0,133;134
63,342073608,5318772982658411008,0.985775,1,133;134
63,342607694,5314616313310363136,0.98114,1,133;134
63,342675737,5319414238457357440,0.96431,1,133;134
63,342753098,5314641395919477248,0.993613,1,133;134
63,345178165,3460265248409925888,0.017363,0,133;134
63,345179937,5381346739148118016,0.994393,1,133;134
63,347593558,3559981499824485120,0.998906,1,133;134
63,347694389,3569231970322760448,0.99982,1,133;134
63,348841203,5483433645008336768,0.999786,1,133;134
63,348990015,3569695444538118528,0.923269,1,133;134
63,349052425,3521661939049391488,0.990458,1,133;134
63,349054500,3576269871237617024,0.99078,1,133;134
63,349087486,3520063974992114560,0.012644,0,133;134
63,349828593,5292685793681027968,0.995203,1,133;134
63,350197340,5422191190940463744,0.020112,0,133;134
63,350445929,4766657818676726016,0.997864,1,133;134
63,350522226,4767443905066482560,0.993871,1,133;134
63,350583903,4765261099608324480,0.022266,0,133;134
63,350742965,4765030545763327616,0.983423,1,133;134
63,350764642,4765593701874729344,0.99553,1,133;134
63,350767497,4767225652008399104,0.999527,1,133;134
63,350843318,5494762428704591488,0.009071,0,133;134
63,350953743,5498982938447885824,0.99349,1,133;134
63,355154138,5273365798131688960,0.998856,1,133;134
63,355463889,5301586963083712384,0.746703,0,133;134
63,355632682,5301404615953702656,0.086112,0,133;134
63,355848507,5297372878610468096,0.02878,0,133;134
63,356455717,5301482200244955776,0.999797,1,133;134
63,356617719,5298005303957937280,0.040076,0,133;134
63,358165776,5297051821220130560,0.991867,1,133;134
63,358286922,5259443811964094080,0.997808,1,133;134
63,358817158,5297005573010234368,0.121768,0,133;134
63,359061068,5248709421684233856,0.048052,0,133;134
63,360377746,5299164223585156480,0.041994,0,133;134
63,360437055,5247773599845460736,0.994104,1,133;134
63,361479941,5247529027230175872,0.071246,0,133;134
63,363349454,5453248339973753216,0.995493,1,133;134
63,370038109,4666004645914803712,0.999655,1,133;134
63,370038895,4654038351634168704,0.063271,0,133;134
63,370329413,5219226670213363584,0.992435,1,133;134
63,370435454,5219165716037370880,0.984715,1,133;134
63,370621529,5247689929581573120,0.04937,0,133;134
63,370702501,5243447296466113408,0.046898,0,133;134
63,370963209,5248966020207183104,0.997483,1,133;134
63,371806913,5242679425035271424,0.032042,0,133;134
63,371809162,5242316444456199808,0.999641,1,133;134
63,372010670,5242430901040539008,0.030509,0,133;134
63,372091627,5245683698817306624,0.960498,1,133;134
63,372376189,5243231551671504000,0.167302,0,133;134
63,372519345,5242787486412627072,0.602762,0,133;134
63,373522376,4657982643495556608,0.990277,1,133;134
63,373602086,4658683444691395328,0.960257,1,133;134
63,373982378,4657873757491143808,0.999744,1,133;134
63,375175796,5217272288293702016,0.995228,1,133;134
63,375761562,5256408923684210944,0.095448,0,133;134
63,377496745,5253355506844243328,0.011641,0,133;134
63,382041479,4761338042120188416,0.01344,0,133;134
63,382160135,4763181953183611520,0.99678,1,133;134
63,382247276,4766451767621692288,0.015077,0,133;134
63,382303117,4766810380210581632,0.995759,1,133;134
63,383667584,5304785094512540800,0.990776,1,133;134
63,385232214,3559502250194195328,0.963256,1,133;134
63,385307168,3562979734890354176,0.021974,0,133;134
63,385331518,3570694595665791232,0.996633,1,133;134
63,385545233,5310080346827570432,0.159886,0,133;134
63,386703105,3528050174621543296,0.020825,0,133;134
63,386705400,3523347735187987072,0.999335,1,133;134
63,388495346,5319832121597913984,0.979177,1,133;134
63,389926045,5239252041148627584,0.999629,1,133;134
63,391047619,5254212576160743552,0.398073,0,133;134
63,391153677,5350297248041076992,0.211519,0,133;134
63,391526587,5350294911578506240,0.442942,0,133;134
63,391908235,3547693117354791296,0.023482,0,133;134
63,391923441,5261048587838041856,0.999365,1,133;134
63,393419799,3535710364757845632,0.118844,0,133;134
63,396874449,3783517028410589056,0.016029,0,133;134
63,397268624,5372117709125892224,0.096359,0,133;134
63,397332406,5372139390121293056,0.165945,0,133;134
63,397364954,5372654511319204352,0.02731,0,133;134
63,397365894,5372516041572364672,0.013671,0,133;134
63,397395849,3490527755479959936,0.99651,1,133;134
63,397418667,3487220772397809536,0.98379,1,133;134
63,398243520,3489719481290397696,0.99053,1,133;134
63,402107174,3474474890010160128,0.022967,0,133;134
63,403764130,3491050989871968768,0.998927,1,133;134
63,404763306,4659528969150132096,0.995224,1,133;134
63,408419568,5471568608873995776,0.012672,0,133;134
63,410427329,3551672013713898880,0.015824,0,133;134
63,413374923,3550351397169572608,0.98703,1,133;134
63,413398663,3543791676439043840,0.99624,1,133;134
63,413482328,3492203484216217856,0.032468,0,133;134
63,415714190,3549471753507182592,0.991303,1,133;134
63,415716744,3552761110044914688,0.065175,0,133;134
63,422271493,3557394009663078912,0.999047,1,133;134
63,423451437,3557916273390162560,0.996515,1,133;134
63,423521863,3539308280337742080,0.01379,0,133;134
63,423568982,3519617951228451328,0.993293,1,133;134
63,426017248,4643946965193162624,0.012605,0,133;134
63,428670887,3494580937593244672,0.998078,1,133;134
63,428683815,3566879187238687872,0.017589,0,133;134
63,429143315,5372770823333108992,0.995529,1,133;134
63,429151246,3533771483377743104,0.012655,0,133;134
63,429166180,3480776843983381632,1.0,1,133;134
63,432195337,3576579040162694016,0.817687,1,133;134
63,437230991,3549863282726168576,0.013448,0,133;134
63,437269154,3539914970237898112,0.970528,1,133;134
63,439927344,5305472465397961856,0.99964,1,133;134
63,440751130,5305488373958540544,0.087834,0,133;134
63,447970305,5330674886794618368,0.999305,1,133;134
63,447981029,5364214939244899840,0.999766,1,133;134
63,448418095,5401828781051810944,0.044749,0,133;134
63,448644106,3479465740791411584,0.111627,0,133;134
63,450029027,5346938141254840192,0.027516,0,133;134
63,450781262,5346312514819760896,0.949728,1,133;134
63,450783784,5346726863223206912,0.022894,0,133;134
63,452528263,5217731982936125312,0.500419,0,133;134
63,452695262,5218088430862943744,0.98434,1,133;134
63,453451193,3784002290995760000,0.018457,0,133;134
63,453453975,3783206210217512320,0.995499,1,133;134
63,453454398,3566494186369726720,0.766767,1,133;134
63,454013177,5385898889087248256,0.998625,1,133;134
63,454051856,3463627692406738816,0.009832,0,133;134
63,454104678,3463762829257695104,0.999334,1,133;134
63,458334932,5353923063754008704,0.9998,1,133;134
63,458464360,5352115775873375360,0.017895,0,133;134
