tic_id,has_h5,h5_status_class,is_julien_example,source_ids,n_source_ids,max_pwd,min_pwd,any_highconf_wd,tic_match_statuses,gaia_twirl_tmag_min,gaia_twirl_tmag_max,unique_tic_tmag_min,unique_tic_tmag_max,tic_bridge_source_count,n_obs_rows,orbits,detectors,cameras,ccds,colpix_min,colpix_max,rowpix_min,rowpix_max,any_edge_warn
1102510416,False,tic_tmag_gt_20_catalog_cut,False,1648088662120278528,1,0.929075,0.929075,True,unique_tic,20.6246532575903,20.6246532575903,20.7095,20.7095,1,2,119;120,cam4/ccd3,cam4,ccd3,995.8824,995.8824,536.61005,536.61005,False
1102510988,False,tic_tmag_gt_20_catalog_cut,False,1648124602406240384,1,0.79771,0.79771,True,unique_tic,20.00643329924425,20.00643329924425,20.218,20.218,1,2,119;120,cam4/ccd3,cam4,ccd3,974.8176,974.8176,369.99725,369.99725,False
1102512622,False,tic_tmag_gt_20_catalog_cut,False,1648249710509076480,1,0.967597,0.967597,True,unique_tic,20.417717619489625,20.417717619489625,20.5375,20.5375,1,2,119;120,cam4/ccd3,cam4,ccd3,938.4632,938.4632,559.10474,559.10474,False
1102513116,False,tic_tmag_gt_20_catalog_cut,False,1648282073087847040,1,0.925268,0.925268,True,unique_tic,20.270117436108695,20.270117436108695,20.5493,20.5493,1,2,119;120,cam4/ccd3,cam4,ccd3,851.8554,851.8554,598.7176,598.7176,False
1102513315,False,tic_tmag_gt_20_catalog_cut,False,1648300902224058240,1,0.9941,0.9941,True,unique_tic,20.17894681517757,20.17894681517757,20.1359,20.1359,1,2,119;120,cam4/ccd3,cam4,ccd3,868.1191,868.1191,629.73083,629.73083,False
1102513389,False,tic_tmag_gt_20_catalog_cut,False,1648305437709531136,1,0.8945,0.8945,True,unique_tic,20.234350046832137,20.234350046832137,20.3186,20.3186,1,2,119;120,cam4/ccd3,cam4,ccd3,852.4545,852.4545,610.16327,610.16327,False
1102513524,False,tic_tmag_gt_20_catalog_cut,False,1648315470753249152,1,0.194606,0.194606,False,unique_tic,20.232403698373815,20.232403698373815,20.2139,20.2139,1,2,119;120,cam4/ccd3,cam4,ccd3,833.8475,833.8475,680.2379,680.2379,False
1102554782,False,tic_tmag_gt_20_catalog_cut,False,1695710297425498624,1,0.985904,0.985904,True,unique_tic,20.31295530457098,20.31295530457098,20.3275,20.3275,1,2,119;120,cam4/ccd3,cam4,ccd3,886.9976,886.9976,74.49886,74.49886,False
1102554965,False,tic_tmag_gt_20_catalog_cut,False,1695723216687135616,1,0.983207,0.983207,True,unique_tic,20.078572431730027,20.078572431730027,20.1396,20.1396,1,2,119;120,cam4/ccd3,cam4,ccd3,918.48517,918.48517,153.09303,153.09303,False
1102555421,False,tic_tmag_gt_20_catalog_cut,False,1695755862735120000,1,0.899073,0.899073,True,unique_tic,20.630659162146117,20.630659162146117,20.4306,20.4306,1,2,119;120,cam4/ccd3,cam4,ccd3,976.46985,976.46985,244.03558,244.03558,False
1102555751,False,tic_tmag_gt_20_catalog_cut,False,1695776027604823168,1,0.116663,0.116663,False,unique_tic,20.179694108977458,20.179694108977458,20.1662,20.1662,1,2,119;120,cam4/ccd3,cam4,ccd3,926.7555,926.7555,239.06003,239.06003,False
1102555947,False,tic_tmag_gt_20_catalog_cut,False,1695790424335235456,1,0.992164,0.992164,True,unique_tic,20.147818758756724,20.147818758756724,20.2123,20.2123,1,2,119;120,cam4/ccd3,cam4,ccd3,951.17944,951.17944,317.80405,317.80405,False
1102556474,False,tic_tmag_gt_20_catalog_cut,False,1695823104743091072,1,0.991902,0.991902,True,unique_tic,20.44317097710935,20.44317097710935,20.3343,20.3343,1,2,119;120,cam4/ccd3,cam4,ccd3,896.6591,896.6591,199.62276,199.62276,False
1102556637,False,tic_tmag_gt_20_catalog_cut,False,1695833717605709824,1,0.991767,0.991767,True,unique_tic,20.34479719278651,20.34479719278651,20.2714,20.2714,1,2,119;120,cam4/ccd3,cam4,ccd3,865.71246,865.71246,247.2033,247.2033,False
1102556688,False,tic_tmag_gt_20_catalog_cut,False,1695837462817127808,1,0.975521,0.975521,True,unique_tic,20.15870724550914,20.15870724550914,20.3234,20.3234,1,2,119;120,cam4/ccd3,cam4,ccd3,864.4909,864.4909,195.67693,195.67693,False
1102557049,False,tic_tmag_gt_20_catalog_cut,False,1695864125974489984,1,0.830887,0.830887,True,unique_tic,20.18510200756698,20.18510200756698,20.3074,20.3074,1,2,119;120,cam4/ccd3,cam4,ccd3,855.995,855.995,327.2108,327.2108,False
1102557452,False,tic_tmag_gt_20_catalog_cut,False,1695893434830918912,1,0.980573,0.980573,True,unique_tic,20.42593521377873,20.42593521377873,20.6665,20.6665,1,2,119;120,cam4/ccd3,cam4,ccd3,872.7542,872.7542,16.19602,16.19602,False
1102557472,False,tic_tmag_gt_20_catalog_cut,False,1695894912299680640,1,0.996301,0.996301,True,unique_tic,20.48352732341426,20.48352732341426,20.5803,20.5803,1,2,119;120,cam4/ccd3,cam4,ccd3,857.11096,857.11096,17.62833,17.62833,False
1102557803,False,tic_tmag_gt_20_catalog_cut,False,1695916284057011584,1,0.99782,0.99782,True,unique_tic,20.16025692306798,20.16025692306798,20.2631,20.2631,1,2,119;120,cam4/ccd3,cam4,ccd3,833.08734,833.08734,69.914696,69.914696,False
1102558298,False,tic_tmag_gt_20_catalog_cut,False,1695949028887741952,1,0.71189,0.71189,False,unique_tic,20.246343084469263,20.246343084469263,20.205,20.205,1,2,119;120,cam4/ccd3,cam4,ccd3,815.30334,815.30334,135.8717,135.8717,False
1102558762,False,tic_tmag_gt_20_catalog_cut,False,1695982254755043968,1,0.950114,0.950114,True,unique_tic,20.291709673413408,20.291709673413408,20.4641,20.4641,1,2,119;120,cam4/ccd3,cam4,ccd3,743.17664,743.17664,17.761614,17.761614,False
1102558892,False,tic_tmag_gt_20_catalog_cut,False,1695991222646808192,1,0.989234,0.989234,True,unique_tic,19.967549500610097,19.967549500610097,20.059,20.059,1,2,119;120,cam4/ccd3,cam4,ccd3,728.2397,728.2397,46.61955,46.61955,False
1102559099,False,tic_tmag_gt_20_catalog_cut,False,1696005103980387456,1,0.994792,0.994792,True,unique_tic,20.178216705529913,20.178216705529913,20.329,20.329,1,2,119;120,cam4/ccd3,cam4,ccd3,756.79474,756.79474,153.97415,153.97415,False
1102559391,False,tic_tmag_gt_20_catalog_cut,False,1696022146410720768,1,0.949887,0.949887,True,unique_tic,20.19635188800359,20.19635188800359,20.1482,20.1482,1,2,119;120,cam4/ccd3,cam4,ccd3,720.4619,720.4619,138.697,138.697,False
1102559767,False,tic_tmag_gt_20_catalog_cut,False,1696048401545728768,1,0.984506,0.984506,True,unique_tic,20.50840980126952,20.50840980126952,20.7753,20.7753,1,2,119;120,cam4/ccd3,cam4,ccd3,790.3934,790.3934,183.70198,183.70198,False
1102559832,False,tic_tmag_gt_20_catalog_cut,False,1696052554779105024,1,0.972729,0.972729,True,unique_tic,19.90040057847425,19.90040057847425,20.044,20.044,1,2,119;120,cam4/ccd3,cam4,ccd3,769.0469,769.0469,188.4957,188.4957,False
1102560503,False,tic_tmag_gt_20_catalog_cut,False,1696097703475506560,1,0.14601,0.14601,False,unique_tic,20.147521947259584,20.147521947259584,20.195,20.195,1,2,119;120,cam4/ccd3,cam4,ccd3,716.6286,716.6286,322.5445,322.5445,False
1102560898,False,tic_tmag_gt_20_catalog_cut,False,1696122962178454016,1,0.134887,0.134887,False,unique_tic,20.031789593617248,20.031789593617248,20.2471,20.2471,1,2,119;120,cam4/ccd3,cam4,ccd3,688.69037,688.69037,184.54079,184.54079,False
1102561420,False,tic_tmag_gt_20_catalog_cut,False,1696162368503166080,1,0.965673,0.965673,True,unique_tic,19.988333128521024,19.988333128521024,20.2033,20.2033,1,2,119;120,cam4/ccd3,cam4,ccd3,670.0451,670.0451,316.93423,316.93423,False
1102562312,False,tic_tmag_gt_20_catalog_cut,False,1696218958992554112,1,0.747806,0.747806,False,unique_tic,20.289869909596856,20.289869909596856,20.465,20.465,1,2,119;120,cam4/ccd3,cam4,ccd3,865.9685,865.9685,509.31094,509.31094,False
1102562633,False,tic_tmag_gt_20_catalog_cut,False,1696241189742876544,1,0.997827,0.997827,True,unique_tic,20.05187155632495,20.05187155632495,20.158,20.158,1,2,119;120,cam4/ccd3,cam4,ccd3,852.57556,852.57556,371.17133,371.17133,False
1102563052,False,tic_tmag_gt_20_catalog_cut,False,1696267818540251776,1,0.185575,0.185575,False,unique_tic,20.30407531899479,20.30407531899479,20.3639,20.3639,1,2,119;120,cam4/ccd3,cam4,ccd3,796.8706,796.8706,417.79034,417.79034,False
1102563098,False,tic_tmag_gt_20_catalog_cut,False,1696271739845454592,1,0.044554,0.044554,False,unique_tic,19.91230082691031,19.91230082691031,20.1511,20.1511,1,2,119;120,cam4/ccd3,cam4,ccd3,783.23706,783.23706,408.45062,408.45062,False
1102563363,False,tic_tmag_gt_20_catalog_cut,False,1696286922555159680,1,0.840938,0.840938,True,unique_tic,20.10033931231312,20.10033931231312,20.2885,20.2885,1,2,119;120,cam4/ccd3,cam4,ccd3,788.1918,788.1918,511.26447,511.26447,False
1102563485,False,tic_tmag_gt_20_catalog_cut,False,1696294894014440448,1,0.995728,0.995728,True,unique_tic,19.94268371810871,19.94268371810871,20.0063,20.0063,1,2,119;120,cam4/ccd3,cam4,ccd3,774.79376,774.79376,452.2671,452.2671,False
1102563647,False,tic_tmag_gt_20_catalog_cut,False,1696306438885889152,1,0.992784,0.992784,True,unique_tic,20.407189240247988,20.407189240247988,20.3965,20.3965,1,2,119;120,cam4/ccd3,cam4,ccd3,742.97644,742.97644,482.89874,482.89874,False
1102563835,False,tic_tmag_gt_20_catalog_cut,False,1696318155557773440,1,0.133182,0.133182,False,unique_tic,20.200699768010622,20.200699768010622,20.0957,20.0957,1,2,119;120,cam4/ccd3,cam4,ccd3,855.27,855.27,571.75946,571.75946,False
1102564160,False,tic_tmag_gt_20_catalog_cut,False,1696339905271432960,1,0.991178,0.991178,True,unique_tic,20.57963511571033,20.57963511571033,20.7942,20.7942,1,2,119;120,cam4/ccd3,cam4,ccd3,802.2154,802.2154,568.2133,568.2133,False
1102564802,False,tic_tmag_gt_20_catalog_cut,False,1696378353818408192,1,0.99035,0.99035,True,unique_tic,20.441508947203538,20.441508947203538,20.5336,20.5336,1,2,119;120,cam4/ccd3,cam4,ccd3,751.1935,751.1935,672.36896,672.36896,False
1102565413,False,tic_tmag_gt_20_catalog_cut,False,1696415805933378688,1,0.114045,0.114045,False,unique_tic,20.065101045098217,20.065101045098217,20.2384,20.2384,1,2,119;120,cam4/ccd3,cam4,ccd3,755.35864,755.35864,604.04425,604.04425,False
1102565798,False,tic_tmag_gt_20_catalog_cut,False,1696441923630650496,1,0.079631,0.079631,False,unique_tic,20.060114480959253,20.060114480959253,20.0608,20.0608,1,2,119;120,cam4/ccd3,cam4,ccd3,702.32104,702.32104,652.9135,652.9135,False
1102566051,False,tic_tmag_gt_20_catalog_cut,False,1696460370514620672,1,0.209947,0.209947,False,unique_tic,20.190101822365,20.190101822365,20.3891,20.3891,1,2,119;120,cam4/ccd3,cam4,ccd3,753.8976,753.8976,395.27844,395.27844,False
1102567413,False,tic_tmag_gt_20_catalog_cut,False,1696554314334120320,1,0.534039,0.534039,False,unique_tic,20.14905763027071,20.14905763027071,20.4294,20.4294,1,2,119;120,cam4/ccd3,cam4,ccd3,615.8368,615.8368,391.37308,391.37308,False
