injection_id,tic,sector,camera,ccd,tessmag,aperture,apertures,signal_family,period_d,t0_d,t0_bjd,duration_min,depth,radius_rearth,radius_rwd,impact_b,a_over_rwd,inclination_deg,target_depth,geometric_depth,model_depth,sampled_model_depth,duration_model,injection_model,sampling_mode,grid_period_bin,grid_radius_bin,grid_depth_bin,grid_cell_id,period_bin_lo_d,period_bin_hi_d,radius_bin_lo_rearth,radius_bin_hi_rearth,depth_bin_lo,depth_bin_hi,baseline,n_cadences,n_quality_zero,n_in_transit,n_good_in_transit,split,label,label_source,source_export_h5,source_target_group,h5_group
inj_000010,2014116807,56,3,2,19.73224119195264,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.21542060122404277,2844.766822128668,2459844.7668221286,2.0,0.03703829887185175,0.4833554049908452,0.34087411528930095,1.0810346530423618,98.11432627161615,89.36869590035086,0.03703829887185185,0.03703829887185175,0.005168475584657051,0.005168314147116937,wd_density_batman,batman_quadratic,period_depth_grid,1,,0,p01_d00,0.13309916273040112,0.2214423389941725,,,0.003,0.1022,1.0,11775,11775,74,74,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002014116807,/injections/inj_000010
inj_000011,2025324688,56,1,3,19.64387803094565,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.21192482786037542,2850.934999673244,2459850.934999673,2.0,0.12485213940042811,0.8190190572832129,0.5775923754525518,1.0615427698819357,97.04999029186813,89.3732803766435,0.12485213940042812,0.12485213940042811,0.022667553745241764,0.022667562615591552,wd_density_batman,batman_quadratic,period_depth_grid,1,,1,p01_d01,0.13309916273040112,0.2214423389941725,,,0.1022,0.2014,1.0,11775,10357,78,69,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002025324688,/injections/inj_000011
inj_000012,2004637524,56,2,2,20.00832621088335,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.14797231203158578,2828.4624407160427,2459828.462440716,2.0,0.20695878675179485,2.3313337721890846,1.6441138939039575,2.0499696488996104,76.38262450493131,88.46210162951205,0.20695878675179494,0.20695878675179485,0.04562175329522,0.04562130636459949,wd_density_batman,batman_quadratic,period_depth_grid,1,,2,p01_d02,0.13309916273040112,0.2214423389941725,,,0.2014,0.3006,1.0000000298023224,11775,11066,111,103,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002004637524,/injections/inj_000012
inj_000013,1980314591,56,3,3,18.24291787693759,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.19271484742125464,2825.7593551962614,2459825.7593551963,3.0205089258990623,0.36720487124433315,7.557334426603705,5.329618040916923,5.510153615005359,91.09287040489703,86.53209531301083,0.36720487124432866,0.36720487124433315,0.16910436203368362,0.169104755214175,wd_density_batman,batman_quadratic,period_depth_grid,1,,3,p01_d03,0.13309916273040112,0.2214423389941725,,,0.3006,0.3998,1.0000000298023224,11775,11186,131,123,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001980314591,/injections/inj_000013
inj_000014,2053384964,56,1,4,19.91697151437312,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.17265571664546167,2832.4762779392677,2459832.476277939,2.462698116155194,0.41112145405423584,4.635712387872458,3.2692183487254187,3.3595004417989083,84.65674742396887,87.72568921760066,0.41112145405423567,0.41112145405423584,0.1532155122805703,0.15321427526138287,wd_density_batman,batman_quadratic,period_depth_grid,1,,4,p01_d04,0.13309916273040112,0.2214423389941725,,,0.3998,0.499,1.0,11775,11046,117,110,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002053384964,/injections/inj_000014
inj_000015,1400836287,56,4,4,19.01324089143417,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.1547419862268377,2830.4958990418536,2459830.4958990416,3.6177118977753646,0.5970355087332474,9.108975061611618,6.423873165084344,6.245239553668192,78.69486262898194,85.44820938363316,0.597035508733247,0.5970355087332474,0.33459974642647783,0.33459216413460136,wd_density_batman,batman_quadratic,period_depth_grid,1,,5,p01_d05,0.13309916273040112,0.2214423389941725,,,0.499,0.5982,1.0,11775,11732,190,189,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001400836287,/injections/inj_000015
inj_000016,2053823616,56,1,1,19.67606303646266,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.16196556303017676,2843.0658774579765,2459843.065877458,3.0783553398391406,0.6665545252257653,5.655804217414851,3.9886121867144517,3.6838314895678232,81.12525226441367,87.3973504536696,0.666554525225765,0.6665545252257653,0.31362497201405837,0.3136254999993936,wd_density_batman,batman_quadratic,period_depth_grid,1,,6,p01_d06,0.13309916273040112,0.2214423389941725,,,0.5982,0.6974,1.0,11775,9041,155,119,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002053823616,/injections/inj_000016
inj_000017,1201308812,56,4,3,19.35085865447867,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.14837069569773464,2828.0722165319585,2459828.0722165317,2.0,0.7583924750017671,1.2413518808219801,0.8754318660115462,0.1559674646477967,76.51965893471171,89.8832158457347,0.7583924750017669,0.7583924750017671,0.1624932721954847,0.16249263397772962,wd_density_batman,batman_quadratic,period_depth_grid,1,,7,p01_d07,0.13309916273040112,0.2214423389941725,,,0.6974,0.7966,1.0,11775,10085,110,94,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001201308812,/injections/inj_000017
inj_000018,2053051823,56,1,3,19.40540483629199,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.177964072789294,2828.0682536758736,2459828.068253676,3.3069183395129422,0.8740017100496017,4.9889920375974075,3.518359843381896,2.8551794667614017,86.38317472520735,88.10588654043892,0.8740017100496065,0.8740017100496017,0.44415230672342676,0.44415322877778407,wd_density_batman,batman_quadratic,period_depth_grid,1,,8,p01_d08,0.13309916273040112,0.2214423389941725,,,0.7966,0.8957999999999999,1.0,11775,10571,151,135,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002053051823,/injections/inj_000018
inj_000019,1977180653,56,3,1,19.05102838063807,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.21497763753360202,2843.164016207405,2459843.164016207,3.7904348261925027,0.9135271203652993,5.606733302444522,3.954006171028614,3.2151585515974057,97.97978020351071,88.11952944442443,0.9135271203652993,0.9135271203652993,0.5383973394866161,0.5383716911291048,wd_density_batman,batman_quadratic,period_depth_grid,1,,9,p01_d09,0.13309916273040112,0.2214423389941725,,,0.8957999999999999,0.995,0.9999999701976776,11775,11508,145,142,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001977180653,/injections/inj_000019
inj_000020,1271205067,56,4,4,19.92086455766265,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.22382858329396124,2853.007039622904,2459853.007039623,2.0,0.06408438819994378,0.43819289998897565,0.30902440640469153,0.900573918416337,100.65097065753987,89.48733953745271,0.06408438819994373,0.06408438819994378,0.009641956482882463,0.009641960624594437,wd_density_batman,batman_quadratic,period_depth_grid,2,,0,p02_d00,0.2214423389941725,0.3684223739148252,,,0.003,0.1022,1.0,11775,10733,71,63,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001271205067,/injections/inj_000020
inj_000021,2053086603,56,1,3,18.83954613399401,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.33974257055039203,2846.9419111137254,2459846.941911114,3.321339094476945,0.16082860481316405,11.586734460644832,8.171250011033122,8.721993883426677,132.9354823871418,86.23807981733816,0.1608286048131663,0.16082860481316405,0.08040594279127333,0.08040448131856681,wd_density_batman,batman_quadratic,period_depth_grid,2,,1,p02_d01,0.2214423389941725,0.3684223739148252,,,0.1022,0.2014,1.0,11775,10363,81,71,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002053086603,/injections/inj_000021
inj_000022,2001371631,56,2,3,18.8065700727561,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_earth_size,0.2830937180410661,2848.206616081379,2459848.2066160813,2.0,0.20964184746028222,0.7169412033534677,0.5056045631933893,0.6978697136103862,117.71390266032728,89.66031859816064,0.2096418474602822,0.20964184746028222,0.04505960046551749,0.04505951838957234,wd_density_batman,batman_quadratic,period_depth_grid,2,,2,p02_d02,0.2214423389941725,0.3684223739148252,,,0.2014,0.3006,0.9999999701976776,11775,10886,59,55,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002001371631,/injections/inj_000022
inj_000023,2009263234,56,2,2,19.56741726553688,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.31756270959414085,2839.8196875284702,2459839.8196875285,2.0,0.3382548838528532,1.2773690982956505,0.9008320932868619,0.9771347905723093,127.08489550458076,89.55945786526095,0.3382548838528532,0.3382548838528532,0.09080693178856547,0.09080537814716716,wd_density_batman,batman_quadratic,period_depth_grid,2,,3,p02_d03,0.2214423389941725,0.3684223739148252,,,0.3006,0.3998,1.0,11775,9878,54,46,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002009263234,/injections/inj_000023
inj_000024,2007141259,56,2,2,19.78445388418271,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.3051332635330563,2840.683313788961,2459840.683313789,2.859512193706301,0.4012581758119564,4.272602463569179,3.0131443027509257,3.1151776752920375,123.74679877505788,88.55749488364435,0.40125817581195616,0.4012581758119564,0.17234599813699436,0.17234633343885908,wd_density_batman,batman_quadratic,period_depth_grid,2,,4,p02_d04,0.2214423389941725,0.3684223739148252,,,0.3998,0.499,0.9999999701976776,11775,10558,76,68,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002007141259,/injections/inj_000024
inj_000025,1102562542,56,4,3,18.90813124186911,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.25363273191456936,2848.6799986944407,2459848.6799986945,2.208622020831187,0.5389472964525889,2.001210352907212,1.4113027422708881,1.2226705022807365,109.39844189713106,89.35963148299476,0.5389472964525888,0.5389472964525889,0.16990280453377893,0.16990046886180288,wd_density_batman,batman_quadratic,period_depth_grid,2,,5,p02_d05,0.2214423389941725,0.3684223739148252,,,0.499,0.5982,0.9999999701976776,11775,10400,72,65,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001102562542,/injections/inj_000025
inj_000026,2025672441,56,1,2,19.21383493115761,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.2809436964194626,2845.9629664539857,2459845.962966454,2.7525920911041806,0.599696354224754,3.051509564174112,2.151999568525342,1.9152245321877261,117.11714179704956,89.06299648089409,0.5996963542247541,0.599696354224754,0.24247056887145768,0.24246956010941623,wd_density_batman,batman_quadratic,period_depth_grid,2,,6,p02_d06,0.2214423389941725,0.3684223739148252,,,0.5982,0.6974,0.9999999701976776,11775,10218,79,69,validation,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002025672441,/injections/inj_000026
inj_000027,1960241428,56,2,2,19.06000266459232,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.24031003658843536,2844.7774554946245,2459844.7774554947,2.1139981305412165,0.7808830904711187,1.522454010622036,1.0736719990733603,0.4448657331010042,105.53314398971558,89.75847394020388,0.7808830904711188,0.7808830904711187,0.213431483841528,0.2134270401927375,wd_density_batman,batman_quadratic,period_depth_grid,2,,7,p02_d07,0.2214423389941725,0.3684223739148252,,,0.6974,0.7966,1.0,11775,11565,72,72,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001960241428,/injections/inj_000027
inj_000028,1980943558,56,3,3,18.73221876674061,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.2256542469973126,2828.7921484510734,2459828.792148451,2.0,0.7968273808258584,1.3553936035786163,0.9558568927089767,0.2538402010784314,101.19753750565953,89.85628121194866,0.7968273808258586,0.7968273808258584,0.20043876102640645,0.20040504384495839,wd_density_batman,batman_quadratic,period_depth_grid,2,,8,p02_d08,0.2214423389941725,0.3684223739148252,,,0.7966,0.8957999999999999,1.0,11775,9714,74,64,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001980943558,/injections/inj_000028
inj_000029,2004634417,56,2,2,19.74453084882839,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_roche_edge,0.22679795719183815,2830.131299846375,2459830.1312998463,4.942940344435479,0.9877018214485297,8.517709381247302,6.006898070538893,5.078093310581696,101.53919029552738,87.13337544613792,0.987701821448526,0.9877018214485297,0.7712418581065519,0.7712219291231528,wd_density_batman,batman_quadratic,period_depth_grid,2,,9,p02_d09,0.2214423389941725,0.3684223739148252,,,0.8957999999999999,0.995,1.0,11775,11109,186,173,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002004634417,/injections/inj_000029
inj_000030,2040594846,56,2,4,16.60701751948867,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_earth_size,0.42756506986845794,2834.8626781700364,2459834.86267817,2.0,0.04989309326141567,0.9211533593235625,0.6496199963071356,1.384466227049467,154.95624448776076,89.48808047492562,0.04989309326141567,0.04989309326141567,0.008944514768161604,0.008944508902118065,wd_density_batman,batman_quadratic,period_depth_grid,3,,0,p03_d00,0.3684223739148252,0.6129588687401253,,,0.003,0.1022,1.0,11775,11775,39,39,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002040594846,/injections/inj_000030
inj_000031,1882029105,56,3,4,19.86321670005719,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.4968116814330669,2844.7988021539927,2459844.798802154,3.219458995614488,0.11524835443161174,10.452035435133354,7.371032360734615,8.013209389183658,171.26507250449723,87.31824620337746,0.11524835443162282,0.11524835443161174,0.055281778490607225,0.055281832649840656,wd_density_batman,batman_quadratic,period_depth_grid,3,,1,p03_d01,0.3684223739148252,0.6129588687401253,,,0.1022,0.2014,1.0,11775,11775,54,54,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001882029105,/injections/inj_000031
inj_000032,2052860662,56,1,3,19.38489473153837,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.3764667366668834,2841.2471372278274,2459841.247137228,2.2444058535477915,0.2741753667284555,2.480001651131702,1.7489581372562408,2.031936020828609,142.3503949811094,89.18212160820711,0.2741753667284559,0.2741753667284555,0.09110255876005624,0.09110037217881484,wd_density_batman,batman_quadratic,period_depth_grid,3,,2,p03_d02,0.3684223739148252,0.6129588687401253,,,0.2014,0.3006,1.0000000298023224,11775,9416,48,39,test,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000002052860662,/injections/inj_000032
inj_000033,1978709091,56,3,4,19.32752522954339,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.4476982856196172,2850.885338713307,2459850.8853387134,4.7815414090928385,0.34988317381823403,11.72215335332996,8.26675074353941,8.485954627363043,159.78324042443808,86.95563664694423,0.34988317381823025,0.34988317381823403,0.24908500268418743,0.24908525606160015,wd_density_batman,batman_quadratic,period_depth_grid,3,,3,p03_d03,0.3684223739148252,0.6129588687401253,,,0.3006,0.3998,0.9999999701976776,11775,11058,89,83,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001978709091,/injections/inj_000033
inj_000034,1883846309,56,3,4,19.14234590991757,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.5202756380072112,2834.5775845011244,2459834.5775845014,5.702445935696292,0.49413569343421676,11.808657195403118,8.32775537973743,8.316930153660184,176.61595360124429,87.30091603094604,0.49413569343420016,0.49413569343421676,0.393977017453369,0.3939792547044425,wd_density_batman,batman_quadratic,period_depth_grid,3,,4,p03_d04,0.3684223739148252,0.6129588687401253,,,0.3998,0.499,1.0,11775,10125,90,76,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001883846309,/injections/inj_000034
inj_000035,1400735169,56,4,1,19.70099457374359,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_earth_size,0.41480600663494044,2827.1668868533443,2459827.1668868535,2.129507604832211,0.5065073613584669,1.0677716344138444,0.7530188086315572,0.42458855066862566,151.8579832637353,89.8398031953546,0.5065073613584669,0.5065073613584669,0.1427583023879334,0.14275829992913158,wd_density_batman,batman_quadratic,period_depth_grid,3,,5,p03_d05,0.3684223739148252,0.6129588687401253,,,0.499,0.5982,1.0,11775,11775,51,51,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001400735169,/injections/inj_000035
inj_000036,1400711911,56,4,1,17.8741863890277,DET_FLUX_SML,DET_FLUX_SML|DET_FLUX|DET_FLUX_LAG,wd_giant_or_bd,0.3913243069105055,2833.8955499859067,2459833.895549986,2.8662431950868914,0.644233567409098,2.4300452364216674,1.7137276453832244,1.3842158592967428,146.07149922052002,89.45704046205371,0.6442335674090982,0.644233567409098,0.2654930419218081,0.2651029130972986,wd_density_batman,batman_quadratic,period_depth_grid,3,,6,p03_d06,0.3684223739148252,0.6129588687401253,,,0.5982,0.6974,1.0,11775,11733,62,62,train,planet_like,injection,data_local/stage3_injections/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_pdo.h5,/targets/0000001400711911,/injections/inj_000036
