case_id,variant,injection_depth,injection_duration_min,injection_period_d,injection_flux_scale,injection_cadences,recovered_depth,depth_retention_frac
synthetic002_Small,sub_median,0.1,10.0,1.40793903,73.61900870768388,53,2.542023354449559,25.420233544495588
synthetic002_Small,sub_median_abs,0.1,10.0,1.40793903,73.61900870768388,53,2.542023354449559,25.420233544495588
synthetic002_Small,sub_auto,0.1,10.0,1.40793903,73.61900870768388,53,0.09713319508534046,0.9713319508534046
synthetic002_Large,divisive,0.1,10.0,1.40793903,91.5726723400428,53,0.6319551085054999,6.319551085054998
synthetic002_Large,sub_median,0.1,10.0,1.40793903,91.5726723400428,53,2.329716200695905,23.29716200695905
synthetic002_Large,sub_median_abs,0.1,10.0,1.40793903,91.5726723400428,53,2.329716200695905,23.29716200695905
synthetic002_Large,sub_auto,0.1,10.0,1.40793903,91.5726723400428,53,0.09594757896461459,0.9594757896461459
synthetic003_Primary,divisive,0.1,10.0,1.40793903,60.106636132434055,53,-0.5165347563636259,-5.165347563636258
synthetic003_Primary,sub_median,0.1,10.0,1.40793903,60.106636132434055,53,2.3158908088730534,23.158908088730534
synthetic003_Primary,sub_median_abs,0.1,10.0,1.40793903,60.106636132434055,53,2.3158908088730534,23.158908088730534
synthetic003_Primary,sub_auto,0.1,10.0,1.40793903,60.106636132434055,53,0.0962291274114272,0.962291274114272
synthetic003_Small,divisive,0.1,10.0,1.40793903,80.25123672431913,53,0.04795524767638726,0.4795524767638726
synthetic003_Small,sub_median,0.1,10.0,1.40793903,80.25123672431913,53,2.5638026382333505,25.638026382333504
synthetic003_Small,sub_median_abs,0.1,10.0,1.40793903,80.25123672431913,53,2.5638026382333505,25.638026382333504
synthetic003_Small,sub_auto,0.1,10.0,1.40793903,80.25123672431913,53,0.09695059095137243,0.9695059095137243
synthetic003_Large,divisive,0.1,10.0,1.40793903,99.95528297080816,53,0.0706025766605976,0.706025766605976
synthetic003_Large,sub_median,0.1,10.0,1.40793903,99.95528297080816,53,2.2988883761181755,22.988883761181754
synthetic003_Large,sub_median_abs,0.1,10.0,1.40793903,99.95528297080816,53,2.2988883761181755,22.988883761181754
synthetic003_Large,sub_auto,0.1,10.0,1.40793903,99.95528297080816,53,0.09675732667260961,0.9675732667260961
synthetic004_Primary,divisive,0.1,10.0,1.40793903,56.52823020690299,51,0.7914361920445294,7.914361920445294
synthetic004_Primary,sub_median,0.1,10.0,1.40793903,56.52823020690299,51,1.1020624367272536,11.020624367272536
synthetic004_Primary,sub_median_abs,0.1,10.0,1.40793903,56.52823020690299,51,1.1020624367272536,11.020624367272536
synthetic004_Primary,sub_auto,0.1,10.0,1.40793903,56.52823020690299,51,0.09783953781106502,0.9783953781106502
synthetic004_Small,divisive,0.1,10.0,1.40793903,75.65434681903731,51,0.7890063709528325,7.8900637095283255
synthetic004_Small,sub_median,0.1,10.0,1.40793903,75.65434681903731,51,1.0662911303675342,10.662911303675342
synthetic004_Small,sub_median_abs,0.1,10.0,1.40793903,75.65434681903731,51,1.0662911303675342,10.662911303675342
synthetic004_Small,sub_auto,0.1,10.0,1.40793903,75.65434681903731,51,0.09794300180375382,0.9794300180375382
synthetic004_Large,divisive,0.1,10.0,1.40793903,93.93048190791991,51,0.7256076624675801,7.256076624675801
synthetic004_Large,sub_median,0.1,10.0,1.40793903,93.93048190791991,51,1.1487540813602386,11.487540813602385
synthetic004_Large,sub_median_abs,0.1,10.0,1.40793903,93.93048190791991,51,1.1487540813602386,11.487540813602385
synthetic004_Large,sub_auto,0.1,10.0,1.40793903,93.93048190791991,51,0.09786408563499083,0.9786408563499083
synthetic005_Primary,divisive,0.1,10.0,1.40793903,60.0005881320677,54,0.6321531966749216,6.321531966749216
synthetic005_Primary,sub_median,0.1,10.0,1.40793903,60.0005881320677,54,0.6814181761382138,6.814181761382137
synthetic005_Primary,sub_median_abs,0.1,10.0,1.40793903,60.0005881320677,54,0.6814181761382138,6.814181761382137
synthetic005_Primary,sub_auto,0.1,10.0,1.40793903,60.0005881320677,54,0.0979156325542258,0.9791563255422581
synthetic005_Small,divisive,0.1,10.0,1.40793903,79.66902357645658,54,0.58667089102452,5.866708910245199
synthetic005_Small,sub_median,0.1,10.0,1.40793903,79.66902357645658,54,0.7203585906577372,7.203585906577372
synthetic005_Small,sub_median_abs,0.1,10.0,1.40793903,79.66902357645658,54,0.7203585906577372,7.203585906577372
synthetic005_Small,sub_auto,0.1,10.0,1.40793903,79.66902357645658,54,0.0979132395785216,0.979132395785216
synthetic005_Large,divisive,0.1,10.0,1.40793903,99.68971833753444,54,0.5983683657403935,5.983683657403935
synthetic005_Large,sub_median,0.1,10.0,1.40793903,99.68971833753444,54,0.6987182739429111,6.987182739429111
synthetic005_Large,sub_median_abs,0.1,10.0,1.40793903,99.68971833753444,54,0.6987182739429111,6.987182739429111
synthetic005_Large,sub_auto,0.1,10.0,1.40793903,99.68971833753444,54,0.09791563255422564,0.9791563255422564
synthetic006_Primary,divisive,0.1,10.0,1.40793903,55.64693616217903,53,0.2971915097248377,2.971915097248377
synthetic006_Primary,sub_median,0.1,10.0,1.40793903,55.64693616217903,53,0.29021959505895434,2.9021959505895434
synthetic006_Primary,sub_median_abs,0.1,10.0,1.40793903,55.64693616217903,53,0.29021959505895434,2.9021959505895434
synthetic006_Primary,sub_auto,0.1,10.0,1.40793903,55.64693616217903,53,0.09795364016455044,0.9795364016455044
synthetic006_Small,divisive,0.1,10.0,1.40793903,73.73253687401632,53,0.2876336146117392,2.8763361461173917
synthetic006_Small,sub_median,0.1,10.0,1.40793903,73.73253687401632,53,0.2915295123037498,2.915295123037498
synthetic006_Small,sub_median_abs,0.1,10.0,1.40793903,73.73253687401632,53,0.2915295123037498,2.915295123037498
synthetic006_Small,sub_auto,0.1,10.0,1.40793903,73.73253687401632,53,0.09791032294908308,0.9791032294908308
synthetic006_Large,divisive,0.1,10.0,1.40793903,92.77530123735005,53,0.2951881378409166,2.9518813784091655
synthetic006_Large,sub_median,0.1,10.0,1.40793903,92.77530123735005,53,0.29598317248034367,2.9598317248034367
synthetic006_Large,sub_median_abs,0.1,10.0,1.40793903,92.77530123735005,53,0.29598317248034367,2.9598317248034367
synthetic006_Large,sub_auto,0.1,10.0,1.40793903,92.77530123735005,53,0.09794059222828233,0.9794059222828233
synthetic007_Primary,divisive,0.1,10.0,1.40793903,71.05290035784448,52,0.18812710363187793,1.8812710363187792
synthetic007_Primary,sub_median,0.1,10.0,1.40793903,71.05290035784448,52,0.19197833769573464,1.9197833769573462
synthetic007_Primary,sub_median_abs,0.1,10.0,1.40793903,71.05290035784448,52,0.19197833769573464,1.9197833769573462
synthetic007_Primary,sub_auto,0.1,10.0,1.40793903,71.05290035784448,52,0.09818221466519161,0.9818221466519161
synthetic007_Small,divisive,0.1,10.0,1.40793903,95.26764686763318,52,0.1869804612527723,1.8698046125277228
synthetic007_Small,sub_median,0.1,10.0,1.40793903,95.26764686763318,52,0.1966353305264984,1.966353305264984
synthetic007_Small,sub_median_abs,0.1,10.0,1.40793903,95.26764686763318,52,0.1966353305264984,1.966353305264984
synthetic007_Small,sub_auto,0.1,10.0,1.40793903,95.26764686763318,52,0.09818187270583495,0.9818187270583495
synthetic007_Large,divisive,0.1,10.0,1.40793903,118.56600097036215,52,0.1850293984798247,1.850293984798247
synthetic007_Large,sub_median,0.1,10.0,1.40793903,118.56600097036215,52,0.19555231205915707,1.9555231205915706
synthetic007_Large,sub_median_abs,0.1,10.0,1.40793903,118.56600097036215,52,0.19555231205915707,1.9555231205915706
synthetic007_Large,sub_auto,0.1,10.0,1.40793903,118.56600097036215,52,0.0982055198034334,0.9820551980343339
synthetic008_Primary,divisive,0.1,10.0,1.40793903,91.697739191715,54,0.14615546974134414,1.4615546974134412
synthetic008_Primary,sub_median,0.1,10.0,1.40793903,91.697739191715,54,0.13901354320164055,1.3901354320164054
synthetic008_Primary,sub_median_abs,0.1,10.0,1.40793903,91.697739191715,54,0.13901354320164055,1.3901354320164054
synthetic008_Primary,sub_auto,0.1,10.0,1.40793903,91.697739191715,54,0.09799570698361698,0.9799570698361698
synthetic008_Small,divisive,0.1,10.0,1.40793903,122.91261337579782,54,0.1465198197987192,1.465198197987192
synthetic008_Small,sub_median,0.1,10.0,1.40793903,122.91261337579782,54,0.1388170297324841,1.388170297324841
synthetic008_Small,sub_median_abs,0.1,10.0,1.40793903,122.91261337579782,54,0.1388170297324841,1.388170297324841
synthetic008_Small,sub_auto,0.1,10.0,1.40793903,122.91261337579782,54,0.0979200912519963,0.979200912519963
synthetic008_Large,divisive,0.1,10.0,1.40793903,152.79034646142355,54,0.14644678903588687,1.4644678903588686
synthetic008_Large,sub_median,0.1,10.0,1.40793903,152.79034646142355,54,0.13886649867742618,1.3886649867742618
synthetic008_Large,sub_median_abs,0.1,10.0,1.40793903,152.79034646142355,54,0.13886649867742618,1.3886649867742618
synthetic008_Large,sub_auto,0.1,10.0,1.40793903,152.79034646142355,54,0.09791453241059067,0.9791453241059067
synthetic009_Primary,divisive,0.1,10.0,1.40793903,151.39079794595864,53,0.1208779058879168,1.208779058879168
synthetic009_Primary,sub_median,0.1,10.0,1.40793903,151.39079794595864,53,0.11962171985446224,1.1962171985446224
synthetic009_Primary,sub_median_abs,0.1,10.0,1.40793903,151.39079794595864,53,0.11962171985446224,1.1962171985446224
synthetic009_Primary,sub_auto,0.1,10.0,1.40793903,151.39079794595864,53,0.0979266750441371,0.979266750441371
synthetic009_Small,divisive,0.1,10.0,1.40793903,202.01229618721334,53,0.12095211040244747,1.2095211040244747
synthetic009_Small,sub_median,0.1,10.0,1.40793903,202.01229618721334,53,0.1194605514330489,1.194605514330489
synthetic009_Small,sub_median_abs,0.1,10.0,1.40793903,202.01229618721334,53,0.1194605514330489,1.194605514330489
synthetic009_Small,sub_auto,0.1,10.0,1.40793903,202.01229618721334,53,0.09794334198580767,0.9794334198580767
synthetic009_Large,divisive,0.1,10.0,1.40793903,251.94094574667463,53,0.12101168031211795,1.2101168031211795
synthetic009_Large,sub_median,0.1,10.0,1.40793903,251.94094574667463,53,0.11895491066018038,1.1895491066018038
synthetic009_Large,sub_median_abs,0.1,10.0,1.40793903,251.94094574667463,53,0.11895491066018038,1.1895491066018038
synthetic009_Large,sub_auto,0.1,10.0,1.40793903,251.94094574667463,53,0.09794745805256055,0.9794745805256055
synthetic010_Primary,divisive,0.1,10.0,1.40793903,267.3689665008321,54,0.10808133907960704,1.0808133907960704
synthetic010_Primary,sub_median,0.1,10.0,1.40793903,267.3689665008321,54,0.10970025789072635,1.0970025789072635
synthetic010_Primary,sub_median_abs,0.1,10.0,1.40793903,267.3689665008321,54,0.10970025789072635,1.0970025789072635
synthetic010_Primary,sub_auto,0.1,10.0,1.40793903,267.3689665008321,54,0.10970025789072635,1.0970025789072635
synthetic010_Small,divisive,0.1,10.0,1.40793903,357.11257168131635,54,0.1079422900153636,1.079422900153636
synthetic010_Small,sub_median,0.1,10.0,1.40793903,357.11257168131635,54,0.11014042860345974,1.1014042860345974
synthetic010_Small,sub_median_abs,0.1,10.0,1.40793903,357.11257168131635,54,0.11014042860345974,1.1014042860345974
synthetic010_Small,sub_auto,0.1,10.0,1.40793903,357.11257168131635,54,0.11014042860345974,1.1014042860345974
synthetic010_Large,divisive,0.1,10.0,1.40793903,446.92355590363127,54,0.10841512314962987,1.0841512314962987
synthetic010_Large,sub_median,0.1,10.0,1.40793903,446.92355590363127,54,0.11036951718059235,1.1036951718059234
synthetic010_Large,sub_median_abs,0.1,10.0,1.40793903,446.92355590363127,54,0.11036951718059235,1.1036951718059234
synthetic010_Large,sub_auto,0.1,10.0,1.40793903,446.92355590363127,54,0.11036951718059235,1.1036951718059234
synthetic011_Primary,divisive,0.1,10.0,1.40793903,484.0019395700241,51,0.10609405051187104,1.0609405051187104
synthetic011_Primary,sub_median,0.1,10.0,1.40793903,484.0019395700241,51,0.10516857743313801,1.05168577433138
synthetic011_Primary,sub_median_abs,0.1,10.0,1.40793903,484.0019395700241,51,0.10516857743313801,1.05168577433138
synthetic011_Primary,sub_auto,0.1,10.0,1.40793903,484.0019395700241,51,0.10516857743313801,1.05168577433138
synthetic011_Small,divisive,0.1,10.0,1.40793903,645.7788925632256,51,0.1060966519063199,1.060966519063199
synthetic011_Small,sub_median,0.1,10.0,1.40793903,645.7788925632256,51,0.1051345019807729,1.051345019807729
synthetic011_Small,sub_median_abs,0.1,10.0,1.40793903,645.7788925632256,51,0.1051345019807729,1.051345019807729
synthetic011_Small,sub_auto,0.1,10.0,1.40793903,645.7788925632256,51,0.1051345019807729,1.051345019807729
synthetic011_Large,divisive,0.1,10.0,1.40793903,806.3377042398665,51,0.10606684551490797,1.0606684551490797
synthetic011_Large,sub_median,0.1,10.0,1.40793903,806.3377042398665,51,0.10498689017625051,1.0498689017625051
synthetic011_Large,sub_median_abs,0.1,10.0,1.40793903,806.3377042398665,51,0.10498689017625051,1.0498689017625051
synthetic011_Large,sub_auto,0.1,10.0,1.40793903,806.3377042398665,51,0.10498689017625051,1.0498689017625051
