case_id,tic,sector,orbit,cam,ccd,tmag,aperture,variant,output_mode,scale_strategy,scale,scale_source,fit_count,n_cadence,n_raw_finite,n_quality0,n_det_finite,n_det_finite_quality0,raw_negative,raw_negative_quality0,raw_negative_flagged,raw_negative_quality0_retained,raw_negative_quality0_retained_frac,det_median_quality0,det_mad_quality0,det_rms_quality0,det_p05_quality0,det_p95_quality0,failed,failure_reason,path,raw_flux_source
synthetic000_Large,900000000,56,-1,-1,-1,23.252574989159953,Large,sub_auto,subtractive,auto,93.83768738825532,auto_robust_abs,10853,11060,10997,10915,10997,10853,5463,5388,75,5388,1.0,0.9929186800871106,0.9940612168281471,1.0022420893600694,-0.6607211439175832,2.6609164022364515,False,,synthetic,synthetic
synthetic001_Primary,900000001,56,-1,-1,-1,22.552761069603676,Primary,divisive,divisive,auto,,local_cotrend,10854,11060,11013,10901,11013,10854,5505,5426,79,5426,1.0,0.9366613385376681,16.750638749652207,1357.7908111371337,-68.75693446412268,71.54975206387641,True,unstable_relative_mad,synthetic,synthetic
synthetic001_Primary,900000001,56,-1,-1,-1,22.552761069603676,Primary,sub_median,subtractive,median,0.00989659529092668,median,10854,11060,11013,10901,11013,10854,5505,5426,79,5426,1.0,-37.55902394808531,5845.127145487424,5843.605594932464,-9617.856593332664,9723.401715981745,True,unstable_relative_mad,synthetic,synthetic
synthetic001_Primary,900000001,56,-1,-1,-1,22.552761069603676,Primary,sub_median_abs,subtractive,median_abs,0.00989659529092668,median_abs,10854,11060,11013,10901,11013,10854,5505,5426,79,5426,1.0,-37.55902394808531,5845.127145487424,5843.605594932464,-9617.856593332664,9723.401715981745,True,unstable_relative_mad,synthetic,synthetic
synthetic001_Primary,900000001,56,-1,-1,-1,22.552761069603676,Primary,sub_auto,subtractive,auto,58.083820021938486,auto_robust_abs,10854,11060,11013,10901,11013,10854,5505,5426,79,5426,1.0,0.993430131580822,0.9959203399681626,0.9956610910060345,-0.6389061674958701,2.6565486740118027,False,,synthetic,synthetic
synthetic001_Small,900000001,56,-1,-1,-1,22.552761069603676,Small,divisive,divisive,auto,,local_cotrend,10854,11060,11013,10901,11013,10854,5502,5425,77,5425,1.0,0.9881024994927807,16.38876384057352,711.4801480451183,-67.45598975181078,65.40811390370233,True,unstable_relative_mad,synthetic,synthetic
synthetic001_Small,900000001,56,-1,-1,-1,22.552761069603676,Small,sub_median,subtractive,median,0.06780132078517309,median,10854,11060,11013,10901,11013,10854,5502,5425,77,5425,1.0,-8.346043616310968,1135.462801427347,1132.9018669029501,-1850.459359775839,1889.7039926813595,True,unstable_relative_mad,synthetic,synthetic
synthetic001_Small,900000001,56,-1,-1,-1,22.552761069603676,Small,sub_median_abs,subtractive,median_abs,0.06780132078517309,median_abs,10854,11060,11013,10901,11013,10854,5502,5425,77,5425,1.0,-8.346043616310968,1135.462801427347,1132.9018669029501,-1850.459359775839,1889.7039926813595,True,unstable_relative_mad,synthetic,synthetic
synthetic001_Small,900000001,56,-1,-1,-1,22.552761069603676,Small,sub_auto,subtractive,auto,77.2044169583693,auto_robust_abs,10854,11060,11013,10901,11013,10854,5502,5425,77,5425,1.0,0.9917922558544363,0.997169341758253,0.99492031573048,-0.6259612457220259,2.658669676180285,False,,synthetic,synthetic
synthetic001_Large,900000001,56,-1,-1,-1,22.552761069603676,Large,divisive,divisive,auto,,local_cotrend,10854,11060,11013,10901,11013,10854,5512,5431,81,5431,1.0,0.8663730801997345,16.256099181699504,500.17761132050265,-65.89634576748867,67.45606594247087,True,unstable_relative_mad,synthetic,synthetic
synthetic001_Large,900000001,56,-1,-1,-1,22.552761069603676,Large,sub_median,subtractive,median,-0.17904226722561184,median,10854,11060,11013,10901,11013,10854,5512,5431,81,5431,1.0,9.719896754289833,536.8603021893006,534.4908830670058,-882.5760604389296,872.4266641057295,True,unstable_relative_mad,synthetic,synthetic
synthetic001_Large,900000001,56,-1,-1,-1,22.552761069603676,Large,sub_median_abs,subtractive,median_abs,0.17904226722561184,median_abs,10854,11060,11013,10901,11013,10854,5512,5431,81,5431,1.0,-7.719896754289833,536.8603021893006,534.4908830670058,-870.4266641057294,884.5760604389296,True,unstable_relative_mad,synthetic,synthetic
synthetic001_Large,900000001,56,-1,-1,-1,22.552761069603676,Large,sub_auto,subtractive,auto,96.48050627899303,auto_robust_abs,10854,11060,11013,10901,11013,10854,5512,5431,81,5431,1.0,0.9838181810494786,0.9962705358266564,0.9918735214656762,-0.617137095147195,2.639683157028634,False,,synthetic,synthetic
synthetic002_Primary,900000002,56,-1,-1,-1,21.852947150047395,Primary,divisive,divisive,auto,,local_cotrend,10852,11060,11001,10911,11001,10852,5311,5239,72,5239,1.0,0.8891792572644305,14.633659854403044,795.9123481244569,-60.458062246132265,60.308310031725725,True,unstable_relative_mad,synthetic,synthetic
synthetic002_Primary,900000002,56,-1,-1,-1,21.852947150047395,Primary,sub_median,subtractive,median,2.2971958258032,median,10852,11060,11001,10911,11001,10852,5311,5239,72,5239,1.0,1.0240984316468529,24.206439030323764,24.063485295375312,-38.91938967060518,41.00594308389492,True,unstable_relative_mad,synthetic,synthetic
synthetic002_Primary,900000002,56,-1,-1,-1,21.852947150047395,Primary,sub_median_abs,subtractive,median_abs,2.2971958258032,median_abs,10852,11060,11001,10911,11001,10852,5311,5239,72,5239,1.0,1.0240984316468529,24.206439030323764,24.063485295375312,-38.91938967060518,41.00594308389492,True,unstable_relative_mad,synthetic,synthetic
synthetic002_Primary,900000002,56,-1,-1,-1,21.852947150047395,Primary,sub_auto,subtractive,auto,56.34176924575401,auto_robust_abs,10852,11060,11001,10911,11001,10852,5311,5239,72,5239,1.0,1.0009825537488197,0.9869574818545483,0.9811288980595637,-0.6276140516626822,2.6311430523025265,False,,synthetic,synthetic
synthetic002_Small,900000002,56,-1,-1,-1,21.852947150047395,Small,divisive,divisive,auto,,local_cotrend,10852,11060,11001,10911,11001,10852,5323,5249,74,5249,1.0,0.8650446037442778,15.056284019687478,1422.3555781296918,-58.40174001332091,60.05070093029195,True,unstable_relative_mad,synthetic,synthetic
synthetic002_Small,900000002,56,-1,-1,-1,21.852947150047395,Small,sub_median,subtractive,median,2.862464819932863,median,10852,11060,11001,10911,11001,10852,5323,5249,74,5249,1.0,1.0989852063326837,26.052467202446476,25.661200542092708,-41.2855495504667,43.3031270036712,True,unstable_relative_mad,synthetic,synthetic
synthetic002_Small,900000002,56,-1,-1,-1,21.852947150047395,Small,sub_median_abs,subtractive,median_abs,2.862464819932863,median_abs,10852,11060,11001,10911,11001,10852,5323,5249,74,5249,1.0,1.0989852063326837,26.052467202446476,25.661200542092708,-41.2855495504667,43.3031270036712,True,unstable_relative_mad,synthetic,synthetic
synthetic002_Small,900000002,56,-1,-1,-1,21.852947150047395,Small,sub_auto,subtractive,auto,74.13973481903419,auto_robust_abs,10852,11060,11001,10911,11001,10852,5323,5249,74,5249,1.0,1.0038217249024792,1.005861040931482,0.9907546063966267,-0.6326049489546259,2.6332835977459212,False,,synthetic,synthetic
synthetic002_Large,900000002,56,-1,-1,-1,21.852947150047395,Large,divisive,divisive,auto,,local_cotrend,10852,11060,11001,10911,11001,10852,5320,5244,76,5244,1.0,0.9453367887760352,15.035780732779779,318.15735127909124,-58.413657266556754,58.89654009084094,True,unstable_relative_mad,synthetic,synthetic
synthetic002_Large,900000002,56,-1,-1,-1,21.852947150047395,Large,sub_median,subtractive,median,3.8730418727276525,median,10852,11060,11001,10911,11001,10852,5320,5244,76,5244,1.0,1.3019183764724893,23.856175162982513,23.650955770255752,-38.28901813659487,40.37265764450894,True,unstable_relative_mad,synthetic,synthetic
synthetic002_Large,900000002,56,-1,-1,-1,21.852947150047395,Large,sub_median_abs,subtractive,median_abs,3.8730418727276525,median_abs,10852,11060,11001,10911,11001,10852,5320,5244,76,5244,1.0,1.3019183764724893,23.856175162982513,23.650955770255752,-38.28901813659487,40.37265764450894,True,unstable_relative_mad,synthetic,synthetic
synthetic002_Large,900000002,56,-1,-1,-1,21.852947150047395,Large,sub_auto,subtractive,auto,93.36334806924255,auto_robust_abs,10852,11060,11001,10911,11001,10852,5320,5244,76,5244,1.0,1.0125246420400076,0.9896385170423799,0.9811252908399836,-0.6298474243718564,2.6333170869649893,False,,synthetic,synthetic
synthetic003_Primary,900000003,56,-1,-1,-1,21.153133230491118,Primary,divisive,divisive,auto,,local_cotrend,10833,11060,11009,10884,11009,10833,5313,5237,76,5237,1.0,1.4037046285269936,15.925192302539092,730.2466802734734,-66.84113430252197,75.89376258555764,True,unstable_relative_mad,synthetic,synthetic
synthetic003_Primary,900000003,56,-1,-1,-1,21.153133230491118,Primary,sub_median,subtractive,median,2.5505190790461336,median,10833,11060,11009,10884,11009,10833,5313,5237,76,5237,1.0,1.2516618904011514,23.912791536457128,23.72797203149836,-38.11922179939324,39.70726020734909,True,unstable_relative_mad,synthetic,synthetic
synthetic003_Primary,900000003,56,-1,-1,-1,21.153133230491118,Primary,sub_median_abs,subtractive,median_abs,2.5505190790461336,median_abs,10833,11060,11009,10884,11009,10833,5313,5237,76,5237,1.0,1.2516618904011514,23.912791536457128,23.72797203149836,-38.11922179939324,39.70726020734909,True,unstable_relative_mad,synthetic,synthetic
synthetic003_Primary,900000003,56,-1,-1,-1,21.153133230491118,Primary,sub_auto,subtractive,auto,61.257605917350475,auto_robust_abs,10833,11060,11009,10884,11009,10833,5313,5237,76,5237,1.0,1.010478183783463,0.9956319731018431,0.9879368360406074,-0.6287662578816193,2.6116138425266926,False,,synthetic,synthetic
synthetic003_Small,900000003,56,-1,-1,-1,21.153133230491118,Small,divisive,divisive,auto,,local_cotrend,10833,11060,11009,10884,11009,10833,5325,5252,73,5252,1.0,1.3652439305766282,15.19745097279078,1111.106805693624,-60.319955863892574,61.41283014856061,True,unstable_relative_mad,synthetic,synthetic
synthetic003_Small,900000003,56,-1,-1,-1,21.153133230491118,Small,sub_median,subtractive,median,3.142893321783473,median,10833,11060,11009,10884,11009,10833,5325,5252,73,5252,1.0,1.1467596688701254,25.597244490071418,25.58286552446399,-40.990341837297116,43.10529816431187,True,unstable_relative_mad,synthetic,synthetic
synthetic003_Small,900000003,56,-1,-1,-1,21.153133230491118,Small,sub_median_abs,subtractive,median_abs,3.142893321783473,median_abs,10833,11060,11009,10884,11009,10833,5325,5252,73,5252,1.0,1.1467596688701254,25.597244490071418,25.58286552446399,-40.990341837297116,43.10529816431187,True,unstable_relative_mad,synthetic,synthetic
synthetic003_Small,900000003,56,-1,-1,-1,21.153133230491118,Small,sub_auto,subtractive,auto,81.04944479032883,auto_robust_abs,10833,11060,11009,10884,11009,10833,5325,5252,73,5252,1.0,1.0056909703008121,0.9925966670348348,0.9920390869662897,-0.6282796912582139,2.6327374080680706,False,,synthetic,synthetic
synthetic003_Large,900000003,56,-1,-1,-1,21.153133230491118,Large,divisive,divisive,auto,,local_cotrend,10833,11060,11009,10884,11009,10833,5318,5244,74,5244,1.0,1.2707704618449684,15.506149721540652,142305.28642311893,-80.9322353791011,79.36145954187262,True,unstable_relative_mad,synthetic,synthetic
synthetic003_Large,900000003,56,-1,-1,-1,21.153133230491118,Large,sub_median,subtractive,median,4.271933582447803,median,10833,11060,11009,10884,11009,10833,5318,5244,74,5244,1.0,1.0736530430719264,23.53899556320001,23.460564336353123,-37.61139986604007,39.10871405414326,True,unstable_relative_mad,synthetic,synthetic
synthetic003_Large,900000003,56,-1,-1,-1,21.153133230491118,Large,sub_median_abs,subtractive,median_abs,4.271933582447803,median_abs,10833,11060,11009,10884,11009,10833,5318,5244,74,5244,1.0,1.0736530430719264,23.53899556320001,23.460564336353123,-37.61139986604007,39.10871405414326,True,unstable_relative_mad,synthetic,synthetic
synthetic003_Large,900000003,56,-1,-1,-1,21.153133230491118,Large,sub_auto,subtractive,auto,101.11671480019838,auto_robust_abs,10833,11060,11009,10884,11009,10833,5318,5244,74,5244,1.0,1.0031116607058501,0.9944649194964421,0.9911513922270696,-0.6312370915034271,2.609999846943957,False,,synthetic,synthetic
synthetic004_Primary,900000004,56,-1,-1,-1,20.45331931093484,Primary,divisive,divisive,auto,,local_cotrend,10834,11060,11006,10888,11006,10834,5158,5071,87,5071,1.0,1.0326676352870159,11.375712232436605,202.8497754341834,-42.184918559082966,44.40077472644386,True,unstable_relative_mad,synthetic,synthetic
synthetic004_Primary,900000004,56,-1,-1,-1,20.45331931093484,Primary,sub_median,subtractive,median,5.023344253672468,median,10834,11060,11006,10888,11006,10834,5158,5071,87,5071,1.0,1.0088193017277298,11.090126039355585,11.178872890998592,-17.33768497976662,19.63723180310449,True,unstable_relative_mad,synthetic,synthetic
synthetic004_Primary,900000004,56,-1,-1,-1,20.45331931093484,Primary,sub_median_abs,subtractive,median_abs,5.023344253672468,median_abs,10834,11060,11006,10888,11006,10834,5158,5071,87,5071,1.0,1.0088193017277298,11.090126039355585,11.178872890998592,-17.33768497976662,19.63723180310449,True,unstable_relative_mad,synthetic,synthetic
synthetic004_Primary,900000004,56,-1,-1,-1,20.45331931093484,Primary,sub_auto,subtractive,auto,56.54484668795888,auto_robust_abs,10834,11060,11006,10888,11006,10834,5158,5071,87,5071,1.0,1.0007834911800164,0.9852271988591936,0.9931113123256707,-0.6290875272349552,2.655698737660972,False,,synthetic,synthetic
synthetic004_Small,900000004,56,-1,-1,-1,20.45331931093484,Small,divisive,divisive,auto,,local_cotrend,10834,11060,11006,10888,11006,10834,5104,5018,86,5018,1.0,1.0113224448461604,11.323231659478978,1630.9151576397767,-44.9896551977226,46.048021797762964,True,unstable_relative_mad,synthetic,synthetic
synthetic004_Small,900000004,56,-1,-1,-1,20.45331931093484,Small,sub_median,subtractive,median,6.991435236654906,median,10834,11060,11006,10888,11006,10834,5104,5018,86,5018,1.0,1.0116656957036414,10.590185774733134,10.687038123179143,-16.539724949630404,18.582240702327457,True,unstable_relative_mad,synthetic,synthetic
synthetic004_Small,900000004,56,-1,-1,-1,20.45331931093484,Small,sub_median_abs,subtractive,median_abs,6.991435236654906,median_abs,10834,11060,11006,10888,11006,10834,5104,5018,86,5018,1.0,1.0116656957036414,10.590185774733134,10.687038123179143,-16.539724949630404,18.582240702327457,True,unstable_relative_mad,synthetic,synthetic
synthetic004_Small,900000004,56,-1,-1,-1,20.45331931093484,Small,sub_auto,subtractive,auto,75.65434681903731,auto_robust_abs,10834,11060,11006,10888,11006,10834,5104,5018,86,5018,1.0,1.0010780604080507,0.9786694499563051,0.987619853338914,-0.6208963028575603,2.62482530553906,False,,synthetic,synthetic
synthetic004_Large,900000004,56,-1,-1,-1,20.45331931093484,Large,divisive,divisive,auto,,local_cotrend,10834,11060,11006,10888,11006,10834,5116,5030,86,5030,1.0,1.0192895091507035,11.348499363616854,6093.40320104789,-46.164682447172076,49.38389660314139,True,unstable_relative_mad,synthetic,synthetic
synthetic004_Large,900000004,56,-1,-1,-1,20.45331931093484,Large,sub_median,subtractive,median,8.007800335371634,median,10834,11060,11006,10888,11006,10834,5116,5030,86,5030,1.0,1.0004420029376044,11.545636227140745,11.64749993087805,-18.14627336347962,20.215163275740544,True,unstable_relative_mad,synthetic,synthetic
synthetic004_Large,900000004,56,-1,-1,-1,20.45331931093484,Large,sub_median_abs,subtractive,median_abs,8.007800335371634,median_abs,10834,11060,11006,10888,11006,10834,5116,5030,86,5030,1.0,1.0004420029376044,11.545636227140745,11.64749993087805,-18.14627336347962,20.215163275740544,True,unstable_relative_mad,synthetic,synthetic
synthetic004_Large,900000004,56,-1,-1,-1,20.45331931093484,Large,sub_auto,subtractive,auto,93.93048190791991,auto_robust_abs,10834,11060,11006,10888,11006,10834,5116,5030,86,5030,1.0,1.0000376818174472,0.9842933600874142,0.9929774867349215,-0.6322660242655656,2.638139055589386,False,,synthetic,synthetic
synthetic005_Primary,900000005,56,-1,-1,-1,19.75350539137856,Primary,divisive,divisive,auto,,local_cotrend,10856,11060,11006,10909,11006,10856,4874,4804,70,4804,1.0,1.020197580471377,7.689201976179297,223.34779110360446,-20.401950472278173,22.119120407567625,False,,synthetic,synthetic
synthetic005_Primary,900000005,56,-1,-1,-1,19.75350539137856,Primary,sub_median,subtractive,median,8.640745903576907,median,10856,11060,11006,10909,11006,10856,4874,4804,70,4804,1.0,1.07656894706317,6.909072292994809,6.992741835743863,-10.535340872479763,12.489535130938403,False,,synthetic,synthetic
synthetic005_Primary,900000005,56,-1,-1,-1,19.75350539137856,Primary,sub_median_abs,subtractive,median_abs,8.640745903576907,median_abs,10856,11060,11006,10909,11006,10856,4874,4804,70,4804,1.0,1.07656894706317,6.909072292994809,6.992741835743863,-10.535340872479763,12.489535130938403,False,,synthetic,synthetic
synthetic005_Primary,900000005,56,-1,-1,-1,19.75350539137856,Primary,sub_auto,subtractive,auto,60.0005881320677,auto_robust_abs,10856,11060,11006,10909,11006,10856,4874,4804,70,4804,1.0,1.0110267721746493,0.9949825488677969,1.0070318850704973,-0.6612162062620082,2.65461967469614,False,,synthetic,synthetic
synthetic005_Small,900000005,56,-1,-1,-1,19.75350539137856,Small,divisive,divisive,auto,,local_cotrend,10856,11060,11006,10909,11006,10856,4884,4810,74,4810,1.0,0.9463358770611174,7.564643254943291,423.4099265383041,-21.062000547322207,22.93286453322676,False,,synthetic,synthetic
synthetic005_Small,900000005,56,-1,-1,-1,19.75350539137856,Small,sub_median,subtractive,median,10.898031020427773,median,10856,11060,11006,10909,11006,10856,4884,4810,74,4810,1.0,1.0047280140013248,7.241599795071135,7.370551427427506,-11.109695555443267,13.181407364529866,False,,synthetic,synthetic
synthetic005_Small,900000005,56,-1,-1,-1,19.75350539137856,Small,sub_median_abs,subtractive,median_abs,10.898031020427773,median_abs,10856,11060,11006,10909,11006,10856,4884,4810,74,4810,1.0,1.0047280140013248,7.241599795071135,7.370551427427506,-11.109695555443267,13.181407364529866,False,,synthetic,synthetic
synthetic005_Small,900000005,56,-1,-1,-1,19.75350539137856,Small,sub_auto,subtractive,auto,79.66902357645658,auto_robust_abs,10856,11060,11006,10909,11006,10856,4884,4810,74,4810,1.0,1.0006467512834774,0.9905880059954754,1.0082274701996006,-0.6565012584157834,2.666310811550406,False,,synthetic,synthetic
synthetic005_Large,900000005,56,-1,-1,-1,19.75350539137856,Large,divisive,divisive,auto,,local_cotrend,10856,11060,11006,10909,11006,10856,4890,4817,73,4817,1.0,0.9245821934711347,7.5529312827158535,135.17034784227397,-20.87826518704114,21.617608227829283,False,,synthetic,synthetic
synthetic005_Large,900000005,56,-1,-1,-1,19.75350539137856,Large,sub_median,subtractive,median,14.136143332638273,median,10856,11060,11006,10909,11006,10856,4890,4817,73,4817,1.0,1.0111358419795715,6.976300704933619,7.094400344379682,-10.68074592854239,12.679497331050461,False,,synthetic,synthetic
synthetic005_Large,900000005,56,-1,-1,-1,19.75350539137856,Large,sub_median_abs,subtractive,median_abs,14.136143332638273,median_abs,10856,11060,11006,10909,11006,10856,4890,4817,73,4817,1.0,1.0111358419795715,6.976300704933619,7.094400344379682,-10.68074592854239,12.679497331050461,False,,synthetic,synthetic
synthetic005_Large,900000005,56,-1,-1,-1,19.75350539137856,Large,sub_auto,subtractive,auto,99.68971833753444,auto_robust_abs,10856,11060,11006,10909,11006,10856,4890,4817,73,4817,1.0,1.0015790781735368,0.9892493262205972,1.0059960224555076,-0.656346325695617,2.656169272801848,False,,synthetic,synthetic
synthetic006_Primary,900000006,56,-1,-1,-1,19.053691471822283,Primary,divisive,divisive,auto,,local_cotrend,10830,11060,11002,10888,11002,10830,4034,3982,52,3982,1.0,1.0660236549223523,3.020471060007097,3.5275027285907816,-4.551975145210537,6.5582059640221315,False,,synthetic,synthetic
synthetic006_Primary,900000006,56,-1,-1,-1,19.053691471822283,Primary,sub_median,subtractive,median,18.808333965640465,median,10830,11060,11002,10888,11002,10830,4034,3982,52,3982,1.0,1.0632133810925266,2.7831970775940036,2.794771444330289,-3.6096040011667454,5.584982222672543,False,,synthetic,synthetic
synthetic006_Primary,900000006,56,-1,-1,-1,19.053691471822283,Primary,sub_median_abs,subtractive,median_abs,18.808333965640465,median_abs,10830,11060,11002,10888,11002,10830,4034,3982,52,3982,1.0,1.0632133810925266,2.7831970775940036,2.794771444330289,-3.6096040011667454,5.584982222672543,False,,synthetic,synthetic
synthetic006_Primary,900000006,56,-1,-1,-1,19.053691471822283,Primary,sub_auto,subtractive,auto,55.64693616217903,auto_robust_abs,10830,11060,11002,10888,11002,10830,4034,3982,52,3982,1.0,1.0213657474190576,0.9407040843186786,0.9446161515416142,-0.5580187784394581,2.549696763523896,False,,synthetic,synthetic
synthetic006_Small,900000006,56,-1,-1,-1,19.053691471822283,Small,divisive,divisive,auto,,local_cotrend,10830,11060,11002,10888,11002,10830,4010,3954,56,3954,1.0,1.043989246787743,2.982099517122057,3.558501115041468,-4.56072387390804,6.596184378640513,False,,synthetic,synthetic
synthetic006_Small,900000006,56,-1,-1,-1,19.053691471822283,Small,sub_median,subtractive,median,24.81310153458317,median,10830,11060,11002,10888,11002,10830,4010,3954,56,3954,1.0,1.041908455455492,2.7978491790639652,2.811498300542402,-3.6085107635436504,5.621617649598563,False,,synthetic,synthetic
synthetic006_Small,900000006,56,-1,-1,-1,19.053691471822283,Small,sub_median_abs,subtractive,median_abs,24.81310153458317,median_abs,10830,11060,11002,10888,11002,10830,4010,3954,56,3954,1.0,1.041908455455492,2.7978491790639652,2.811498300542402,-3.6085107635436504,5.621617649598563,False,,synthetic,synthetic
synthetic006_Small,900000006,56,-1,-1,-1,19.053691471822283,Small,sub_auto,subtractive,auto,73.73253687401632,auto_robust_abs,10830,11060,11002,10888,11002,10830,4010,3954,56,3954,1.0,1.0141033905038623,0.9415560443442362,0.9461493629992145,-0.5508953081923047,2.5553061491625324,False,,synthetic,synthetic
synthetic006_Large,900000006,56,-1,-1,-1,19.053691471822283,Large,divisive,divisive,auto,,local_cotrend,10830,11060,11002,10888,11002,10830,4031,3976,55,3976,1.0,1.042676990839801,2.9879261964023724,3.5840089936172697,-4.626214613576076,6.603213978982998,False,,synthetic,synthetic
synthetic006_Large,900000006,56,-1,-1,-1,19.053691471822283,Large,sub_median,subtractive,median,30.703984066171326,median,10830,11060,11002,10888,11002,10830,4031,3976,55,3976,1.0,1.0431086462424193,2.8206242047576606,2.8356479913161055,-3.651612015978966,5.63441499414058,False,,synthetic,synthetic
synthetic006_Large,900000006,56,-1,-1,-1,19.053691471822283,Large,sub_median_abs,subtractive,median_abs,30.703984066171326,median_abs,10830,11060,11002,10888,11002,10830,4031,3976,55,3976,1.0,1.0431086462424193,2.8206242047576606,2.8356479913161055,-3.651612015978966,5.63441499414058,False,,synthetic,synthetic
synthetic006_Large,900000006,56,-1,-1,-1,19.053691471822283,Large,sub_auto,subtractive,auto,92.77530123735005,auto_robust_abs,10830,11060,11002,10888,11002,10830,4031,3976,55,3976,1.0,1.0142668056011506,0.9334855234581619,0.9384576453155077,-0.5394509025116556,2.533759548482413,False,,synthetic,synthetic
synthetic007_Primary,900000007,56,-1,-1,-1,18.353877552266006,Primary,divisive,divisive,auto,,local_cotrend,10845,11060,11003,10900,11003,10845,3063,3016,47,3016,1.0,1.0135101700781373,1.7108981312673635,1.8340868147182445,-1.9850284712358381,3.987439934740145,False,,synthetic,synthetic
synthetic007_Primary,900000007,56,-1,-1,-1,18.353877552266006,Primary,sub_median,subtractive,median,36.30790087519034,median,10845,11060,11003,10900,11003,10845,3063,3016,47,3016,1.0,1.0148104820347552,1.6580828326756658,1.6844468262594878,-1.8034300481219285,3.7923925796656497,False,,synthetic,synthetic
synthetic007_Primary,900000007,56,-1,-1,-1,18.353877552266006,Primary,sub_median_abs,subtractive,median_abs,36.30790087519034,median_abs,10845,11060,11003,10900,11003,10845,3063,3016,47,3016,1.0,1.0148104820347552,1.6580828326756658,1.6844468262594878,-1.8034300481219285,3.7923925796656497,False,,synthetic,synthetic
